title,authors,year,abstract,ss_id
The Performance Envelope of Inverted Indexing on Modern Hardware,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Lori Paniak', 'dblp_profile': 'https://dblp.org/pid/251/5587.html'}, {'name': 'Gordon Boerke', 'dblp_profile': 'https://dblp.org/pid/251/5462.html'}]",2019,"This paper explores the performance envelope of ""traditional"" inverted indexing on modern hardware using the implementation in the open-source Lucene search library. We benchmark indexing throughput on a single high-end multi-core commodity server in a number of configurations varying the media of the source collection and target index, examining a network-attacked store, a direct-attached disk array, and an SSD. Experiments show that the largest determinants of performance are the physical characteristics of the source and target media, and that physically isolating the two yields the highest indexing throughput. Results suggest that current indexing techniques have reached physical device limits, and that further algorithmic improvements in performance are unlikely without rethinking the inverted indexing pipeline in light of observed bottlenecks.",e21022fee9d581f9b4680f9510ccbaea8a1cea94
Multi-Stage Document Ranking with BERT,"[{'name': 'Rodrigo Frassetto Nogueira', 'dblp_profile': 'https://dblp.org/pid/175/1545.html'}, {'name': 'Wei Yang', 'dblp_profile': 'https://dblp.org/pid/03/1094-17.html'}, {'name': 'Kyunghyun Cho', 'dblp_profile': 'https://dblp.org/pid/41/9736.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,"The advent of deep neural networks pre-trained via language modeling tasks has spurred a number of successful applications in natural language processing. This work explores one such popular model, BERT, in the context of document ranking. We propose two variants, called monoBERT and duoBERT, that formulate the ranking problem as pointwise and pairwise classification, respectively. These two models are arranged in a multi-stage ranking architecture to form an end-to-end search system. One major advantage of this design is the ability to trade off quality against latency by controlling the admission of candidates into each pipeline stage, and by doing so, we are able to find operating points that offer a good balance between these two competing metrics. On two large-scale datasets, MS MARCO and TREC CAR, experiments show that our model produces results that are either at or comparable to the state of the art. Ablation studies show the contributions of each component and characterize the latency/quality tradeoff space.",63a2fabbe4b1615a84d5f4d90987733cf09e3ff8
Explicit Pairwise Word Interaction Modeling Improves Pretrained Transformers for English Semantic Similarity Tasks,"[{'name': 'Yinan Zhang', 'dblp_profile': 'https://dblp.org/pid/19/6790.html'}, {'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,"In English semantic similarity tasks, classic word embedding-based approaches explicitly model pairwise ""interactions"" between the word representations of a sentence pair. Transformer-based pretrained language models disregard this notion, instead modeling pairwise word interactions globally and implicitly through their self-attention mechanism. In this paper, we hypothesize that introducing an explicit, constrained pairwise word interaction mechanism to pretrained language models improves their effectiveness on semantic similarity tasks. We validate our hypothesis using BERT on four tasks in semantic textual similarity and answer sentence selection. We demonstrate consistent improvements in quality by adding an explicit pairwise word interaction module to BERT.",a200767587cd8e897f96b3f3aa36002d78a76f06
Cross-Lingual Relevance Transfer for Document Retrieval,"[{'name': 'Peng Shi', 'dblp_profile': 'https://dblp.org/pid/172/7638-10.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,"Recent work has shown the surprising ability of multi-lingual BERT to serve as a zero-shot cross-lingual transfer model for a number of language processing tasks. We combine this finding with a similarly-recently proposal on sentence-level relevance modeling for document retrieval to demonstrate the ability of multi-lingual BERT to transfer models of relevance across languages. Experiments on test collections in five different languages from diverse language families (Chinese, Arabic, French, Hindi, and Bengali) show that models trained with English data improve ranking quality, without any special processing, both for (non-English) mono-lingual retrieval as well as cross-lingual retrieval.",6b556a6dd7221aa431941251555e52492a2878f5
What Would Elsa Do? Freezing Layers During Transformer Fine-Tuning,"[{'name': 'Jaejun Lee', 'dblp_profile': 'https://dblp.org/pid/31/7077.html'}, {'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,"Pretrained transformer-based language models have achieved state of the art across countless tasks in natural language processing. These models are highly expressive, comprising at least a hundred million parameters and a dozen layers. Recent evidence suggests that only a few of the final layers need to be fine-tuned for high quality on downstream tasks. Naturally, a subsequent research question is, ""how many of the last layers do we need to fine-tune?"" In this paper, we precisely answer this question. We examine two recent pretrained language models, BERT and RoBERTa, across standard tasks in textual entailment, semantic similarity, sentiment analysis, and linguistic acceptability. We vary the number of final layers that are fine-tuned, then study the resulting change in task-specific effectiveness. We show that only a fourth of the final layers need to be fine-tuned to achieve 90% of the original quality. Surprisingly, we also find that fine-tuning all layers does not always help.",4a4646a5ce6b57e369403e4efea1a2e4559fe9f1
Attentive Student Meets Multi-Task Teacher: Improved Knowledge Distillation for Pretrained Models,"[{'name': 'Linqing Liu', 'dblp_profile': 'https://dblp.org/pid/36/7028.html'}, {'name': 'Huan Wang', 'dblp_profile': 'https://dblp.org/pid/70/6155.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Richard Socher', 'dblp_profile': 'https://dblp.org/pid/79/128.html'}, {'name': 'Caiming Xiong', 'dblp_profile': 'https://dblp.org/pid/80/7282.html'}]",2019,"In this paper, we explore the knowledge distillation approach under the multi-task learning setting. We distill the BERT model refined by multi-task learning on seven datasets of the GLUE benchmark into a bidirectional LSTM with attention mechanism. Unlike other BERT distillation methods which specifically designed for Transformer-based architectures, we provide a general learning framework. Our approach is model agnostic and can be easily applied on different future teacher models. Compared to a strong, similarly BiLSTM-based approach, we achieve better quality under the same computational constraints. Compared to the present state of the art, we reach comparable results with much faster inference speed.",b69ed195aacff0b6410eb3b8431ea968e42620af
The Proper Care and Feeding of CAMELS: How Limited Training Data Affects Streamflow Prediction,"[{'name': 'Martin Gauch', 'dblp_profile': 'https://dblp.org/pid/235/0335.html'}, {'name': 'Juliane Mai', 'dblp_profile': 'https://dblp.org/pid/227/4944.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,,4e1cdcb84fefaa0b813dd2b6baed6f13092ca46c
Exploiting Token and Path-based Representations of Code for Identifying Security-Relevant Commits,"[{'name': 'Achyudh Ram', 'dblp_profile': 'https://dblp.org/pid/220/8475.html'}, {'name': 'Ji Xin', 'dblp_profile': 'https://dblp.org/pid/218/7227.html'}, {'name': 'Meiyappan Nagappan', 'dblp_profile': 'https://dblp.org/pid/27/2828.html'}, {'name': 'Yaoliang Yu', 'dblp_profile': 'https://dblp.org/pid/90/4989.html'}, {'name': 'Rocío Cabrera Lozoya', 'dblp_profile': 'https://dblp.org/pid/120/4475.html'}, {'name': 'Antonino Sabetta', 'dblp_profile': 'https://dblp.org/pid/05/4081.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2019,"Public vulnerability databases such as CVE and NVD account for only 60% of security vulnerabilities present in open-source projects, and are known to suffer from inconsistent quality. Over the last two years, there has been considerable growth in the number of known vulnerabilities across projects available in various repositories such as NPM and Maven Central. Such an increasing risk calls for a mechanism to infer the presence of security threats in a timely manner. We propose novel hierarchical deep learning models for the identification of security-relevant commits from either the commit diff or the source code for the Java classes. By comparing the performance of our model against code2vec, a state-of-the-art model that learns from path-based representations of code, and a logistic regression baseline, we show that deep learning models show promising results in identifying security-related commits. We also conduct a comparative analysis of how various deep learning models learn across different input representations and the effect of regularization on the generalization of our models.",ca4ddad3aff3c1808ade7b2cfbfc93ca36d01d70
Scale Up or Scale Out for Graph Processing?,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"This column explores a simple question: scale up or scale out for graph processing? Should we simply throw beefier individual multi-core, large-memory machines at graph processing tasks and focus on developing more efficient multi-threaded algorithms, or are investments in distributed graph processing frameworks and accompanying algorithms worthwhile? For rhetorical convenience, I adopt customary definitions, referring to the former as scale up and the latter as scale out. Under what circumstances should we prefer one approach over the other?",28a5eb484459eac210c055d07fb0e9fbbd4b7f33
Evaluation-as-a-Service for the Computational Sciences: Overview and Outlook,"[{'name': 'Frank Hopfgartner', 'dblp_profile': 'https://dblp.org/pid/85/5730.html'}, {'name': 'Allan Hanbury', 'dblp_profile': 'https://dblp.org/pid/55/6683.html'}, {'name': 'Henning Müller', 'dblp_profile': 'https://dblp.org/pid/93/4446.html'}, {'name': 'Ivan Eggel', 'dblp_profile': 'https://dblp.org/pid/27/7331.html'}, {'name': 'Krisztian Balog', 'dblp_profile': 'https://dblp.org/pid/85/4125.html'}, {'name': 'Torben Brodt', 'dblp_profile': 'https://dblp.org/pid/135/6607.html'}, {'name': 'Gordon V. Cormack', 'dblp_profile': 'https://dblp.org/pid/c/GVCormack.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Jayashree Kalpathy-Cramer', 'dblp_profile': 'https://dblp.org/pid/50/3269.html'}, {'name': 'Noriko Kando', 'dblp_profile': 'https://dblp.org/pid/40/4968.html'}, {'name': 'Makoto P. Kato', 'dblp_profile': 'https://dblp.org/pid/14/7537.html'}, {'name': 'Anastasia Krithara', 'dblp_profile': 'https://dblp.org/pid/32/6354.html'}, {'name': 'Tim Gollub', 'dblp_profile': 'https://dblp.org/pid/17/10440.html'}, {'name': 'Martin Potthast', 'dblp_profile': 'https://dblp.org/pid/87/6573.html'}, {'name': 'Evelyne Viegas', 'dblp_profile': 'https://dblp.org/pid/00/4233.html'}, {'name': 'Simon Mercer', 'dblp_profile': 'https://dblp.org/pid/78/4920.html'}]",2018,,
Anserini: Reproducible Ranking Baselines Using Lucene,"[{'name': 'Peilin Yang', 'dblp_profile': 'https://dblp.org/pid/71/9062.html'}, {'name': 'Hui Fang', 'dblp_profile': 'https://dblp.org/pid/03/2511-1.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"This work tackles the perennial problem of reproducible baselines in information retrieval research, focusing on bag-of-words ranking models. Although academic information retrieval researchers have a long history of building and sharing systems, they are primarily designed to facilitate the publication of research papers. As such, these systems are often incomplete, inflexible, poorly documented, difficult to use, and slow, particularly in the context of modern web-scale collections. Furthermore, the growing complexity of modern software ecosystems and the resource constraints most academic research groups operate under make maintaining open-source systems a constant struggle. However, except for a small number of companies (mostly commercial web search engines) that deploy custom infrastructure, Lucene has become the de facto platform in industry for building search applications. Lucene has an active developer base, a large audience of users, and diverse capabilities to work with heterogeneous collections at scale. However, it lacks systematic support for ad hoc experimentation using standard test collections. We describe Anserini, an information retrieval toolkit built on Lucene that fills this gap. Our goal is to simplify ad hoc experimentation and allow researchers to easily reproduce results with modern bag-of-words ranking models on diverse test collections. With Anserini, we demonstrate that Lucene provides a suitable framework for supporting information retrieval research. Experiments show that our system efficiently indexes large web collections, provides modern ranking models that are on par with research implementations in terms of effectiveness, and supports low-latency query evaluation to facilitate rapid experimentation",1490a399d8e9b7e5eb5059b5556909adc04c6b12
The Neural Hype and Comparisons Against Weak Baselines,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"Recently, the machine learning community paused in a moment of self-reflection. In a widelydiscussed paper at ICLR 2018, Sculley et al. [13] wrote: ""We observe that the rate of empirical advancement may not have been matched by consistent increase in the level of empirical rigor across the field as a whole."" Their primary complaint is the development of a ""research and publication culture that emphasizes wins"" (emphasis in original), which typically means ""demonstrating that a new method beats previous methods on a given task or benchmark"". An apt description might be ""leaderboard chasing""-and for many vision and NLP tasks, this isn't a metaphor. There are literally centralized leaderboards1 that track incremental progress, down to the fifth decimal point, some persisting over years, accumulating dozens of entries. Sculley et al. remind us that ""the goal of science is not wins, but knowledge"". The structure of the scientific enterprise today (pressure to publish, pace of progress, etc.) means that ""winning"" and ""doing good science"" are often not fully aligned. To wit, they cite a number of papers showing that recent advances in neural networks could very well be attributed to mundane issues like better hyperparameter optimization. Many results can't be reproduced, and some observed improvements might just be noise.",22d31d29606ca7c9617f249408f6b1d70c586862
Serverless Data Analytics with Flint,"[{'name': 'Youngbin Kim', 'dblp_profile': 'https://dblp.org/pid/89/8603.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"Serverless architectures organized around loosely-coupled function invocations represent an emerging design for many applications. Recent work mostly focuses on user-facing products and event-driven processing pipelines. In this paper, we explore a completely different part of the application space and examine the feasibility of analytical processing on big data using a serverless architecture. We present Flint, a prototype Spark execution engine that takes advantage of AWS Lambda to provide a pure pay-as-you-go cost model. With Flint, a developer uses PySpark exactly as before, but without needing an actual Spark cluster. We describe the design, implementation, and performance of Flint, along with the challenges associated with serverless analytics.",3e9629366f3f2ddf48122b9d6ad973bca212037e
Farewell Freebase: Migrating the SimpleQuestions Dataset to DBpedia,"[{'name': 'Michael Azmy', 'dblp_profile': 'https://dblp.org/pid/185/6923.html'}, {'name': 'Peng Shi', 'dblp_profile': 'https://dblp.org/pid/172/7638-10.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Ihab F. Ilyas', 'dblp_profile': 'https://dblp.org/pid/i/IhabFIlyas.html'}]",2018,"Question answering over knowledge graphs is an important problem of interest both commercially and academically. There is substantial interest in the class of natural language questions that can be answered via the lookup of a single fact, driven by the availability of the popular SimpleQuestions dataset. The problem with this dataset, however, is that answer triples are provided from Freebase, which has been defunct for several years. As a result, it is difficult to build “real-world” question answering systems that are operationally deployable. Furthermore, a defunct knowledge graph means that much of the infrastructure for querying, browsing, and manipulating triples no longer exists. To address this problem, we present SimpleDBpediaQA, a new benchmark dataset for simple question answering over knowledge graphs that was created by mapping SimpleQuestions entities and predicates from Freebase to DBpedia. Although this mapping is conceptually straightforward, there are a number of nuances that make the task non-trivial, owing to the different conceptual organizations of the two knowledge graphs. To lay the foundation for future research using this dataset, we leverage recent work to provide simple yet strong baselines with and without neural networks.",bf6bc1cb32c15fccb20c9d0f57a8f52056be5948
"Computing without Servers, V8, Rocket Ships, and Other Batsh*t Crazy Ideas in Data Systems","[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"1 TWO TRENDS Computing is simultaneously becoming more centralized and more distributed. A relatively small handful of companies are building increasingly-large datacenters to power centralized cloud services at mind-boggling scales. At the other end of the spectrum, personal computing devices continue to proliferate: Although mobile phones and tablets are reaching saturation, smart personal devices and home gadgets, not to mention other devices falling under the Internet of Things umbrella, are increasingly ubiquitous. My talk discusses these two trends in the context of information retrieval systems, andmore broadly, data systems that store, process, analyze, search, and manipulate large amounts of data. I share some research by my colleagues, students, and myself exploring implications of these trends that are “unconventional”, “off the beaten path”, or simply batsh*t crazy.",ea2567295df03f9f5983e9f1d4654df60f13cfad
RecService: Distributed Real-Time Graph Processing at Twitter,"[{'name': 'Ajeet Grewal', 'dblp_profile': 'https://dblp.org/pid/149/5948.html'}, {'name': 'Jerry Jiang', 'dblp_profile': 'https://dblp.org/pid/185/4257.html'}, {'name': 'Gary Lam', 'dblp_profile': 'https://dblp.org/pid/83/6999.html'}, {'name': 'Tristan Jung', 'dblp_profile': 'https://dblp.org/pid/223/0732.html'}, {'name': 'Lohith Vuddemarri', 'dblp_profile': 'https://dblp.org/pid/223/0692.html'}, {'name': 'Quannan Li', 'dblp_profile': 'https://dblp.org/pid/26/6832.html'}, {'name': 'Aaditya Landge', 'dblp_profile': 'https://dblp.org/pid/223/0726.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We present RecService, a distributed real-time graph processing engine that drives billions of recommendations on Twitter. Real-time recommendations are framed in terms of a user’s social context and real-time events incident on that social context, generated from ad hoc point queries and long-lived standing queries. Results form the basis of downstream processes that power a variety of recommendation products. A noteworthy aspect of the system’s design is a partitioning scheme whereby manipulations of graph adjacency lists are local to a cluster node. This eliminates cross-node network traffic in query execution, enabling horizontal scalability and avoiding “hot spots” caused by vertices with large degrees.",cf084450b2a8bbc88bf0e1c316ccdf95efe5bb62
An Experimental Analysis of the Power Consumption of Convolutional Neural Networks for Keyword Spotting,"[{'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Weijie Wang', 'dblp_profile': 'https://dblp.org/pid/18/689.html'}, {'name': 'Zhucheng Tu', 'dblp_profile': 'https://dblp.org/pid/195/7964.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"Nearly all previous work on small-footprint keyword spotting with neural networks quantify model footprint in terms of the number of parameters and multiply operations for a feedforward inference pass. These values are, however, proxy measures since empirical performance in actual deployments is determined by many factors. In this paper, we study the power consumption of a family of convolutional neural networks for keyword spotting on a Raspberry Pi. We find that both proxies are good predictors of energy usage, although the number of multiplies is more predictive than the number of model parameters. We also confirm that models with the highest accuracies are, unsurprisingly, the most power hungry.",c95cb204a9b45a81fc8b12eec57ae6f421730d2c
Deep Residual Learning for Small-Footprint Keyword Spotting,"[{'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We explore the application of deep residual learning and dilated convolutions to the keyword spotting task, using the recently-released Google Speech Commands Dataset as our benchmark. Our best residual network (ResNet) implementation significantly outperforms Google's previous convolutional neural networks in terms of accuracy. By varying model depth and width, we can achieve compact models that also outperform previous small-footprint variants. To our knowledge, we are the first to examine these approaches for keyword spotting, and our results establish an open-source state-of-the-art reference to support the development of future speech-based interfaces.",4ee8622f5dacb44e4af6bc9ee1c8f48a48983d9a
Multi-Task Learning with Neural Networks for Voice Query Understanding on an Entertainment Platform,"[{'name': 'Jinfeng Rao', 'dblp_profile': 'https://dblp.org/pid/134/5708.html'}, {'name': 'Ferhan Türe', 'dblp_profile': 'https://dblp.org/pid/02/4537.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We tackle the challenge of understanding voice queries posed against the Comcast Xfinity X1 entertainment platform, where consumers direct speech input at their ""voice remotes"". Such queries range from specific program navigation (i.e., watch a movie) to requests with vague intents and even queries that have nothing to do with watching TV. We present successively richer neural network architectures to tackle this challenge based on two key insights: The first is that session context can be exploited to disambiguate queries and recover from ASR errors, which we operationalize with hierarchical recurrent neural networks. The second insight is that query understanding requires evidence integration across multiple related tasks, which we identify as program prediction, intent classification, and query tagging. We present a novel multi-task neural architecture that jointly learns to accomplish all three tasks. Our initial model, already deployed in production, serves millions of queries daily with an improved customer experience. The novel multi-task learning model, first described here, is evaluated through carefully-controlled laboratory experiments, which demonstrates further gains in effectiveness and increased system capabilities.",beccae35572827f1ddffc50c0bba7be612bb80bf
Pay-Per-Request Deployment of Neural Network Models Using Serverless Architectures,"[{'name': 'Zhucheng Tu', 'dblp_profile': 'https://dblp.org/pid/195/7964.html'}, {'name': 'Mengping Li', 'dblp_profile': 'https://dblp.org/pid/220/2291.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We demonstrate the serverless deployment of neural networks for model inferencing in NLP applications using Amazon’s Lambda service for feedforward evaluation and DynamoDB for storing word embeddings. Our architecture realizes a pay-per-request pricing model, requiring zero ongoing costs for maintaining server instances. All virtual machine management is handled behind the scenes by the cloud provider without any direct developer intervention. We describe a number of techniques that allow efficient use of serverless resources, and evaluations confirm that our design is both scalable and inexpensive.",cbbf21a41b7779f64008a2720480d46223c8d615
CNNs for NLP in the Browser: Client-Side Deployment and Visualization Opportunities,"[{'name': 'Yiyun Liang', 'dblp_profile': 'https://dblp.org/pid/220/2189.html'}, {'name': 'Zhucheng Tu', 'dblp_profile': 'https://dblp.org/pid/195/7964.html'}, {'name': 'Laetitia Huang', 'dblp_profile': 'https://dblp.org/pid/220/2342.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We demonstrate a JavaScript implementation of a convolutional neural network that performs feedforward inference completely in the browser. Such a deployment means that models can run completely on the client, on a wide range of devices, without making backend server requests. This design is useful for applications with stringent latency requirements or low connectivity. Our evaluations show the feasibility of JavaScript as a deployment target. Furthermore, an in-browser implementation enables seamless integration with the JavaScript ecosystem for information visualization, providing opportunities to visually inspect neural networks and better understand their inner workings.",b0723029fab0b3b5deb904ea0b8c96c660fc92ef
Strong Baselines for Simple Question Answering over Knowledge Graphs with and without Neural Networks,"[{'name': 'Salman Mohammed', 'dblp_profile': 'https://dblp.org/pid/199/2172.html'}, {'name': 'Peng Shi', 'dblp_profile': 'https://dblp.org/pid/172/7638-10.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We examine the problem of question answering over knowledge graphs, focusing on simple questions that can be answered by the lookup of a single fact. Adopting a straightforward decomposition of the problem into entity detection, entity linking, relation prediction, and evidence combination, we explore simple yet strong baselines. On the popular SimpleQuestions dataset, we find that basic LSTMs and GRUs plus a few heuristics yield accuracies that approach the state of the art, and techniques that do not use neural networks also perform reasonably well. These results show that gains from sophisticated deep learning techniques proposed in the literature are quite modest and that some previous models exhibit unnecessary complexity.",1154add9af6c19c8b264331308ec99776583c52d
Update Delivery Mechanisms for Prospective Information Needs: An Analysis of Attention in Mobile Users,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Salman Mohammed', 'dblp_profile': 'https://dblp.org/pid/199/2172.html'}, {'name': 'Royal Sequiera', 'dblp_profile': 'https://dblp.org/pid/180/3136.html'}, {'name': 'Luchen Tan', 'dblp_profile': 'https://dblp.org/pid/48/7704.html'}]",2018,"Real-time summarization systems that monitor document streams to identify relevant content have a few options for delivering system updates to users. In a mobile context, systems could send push notifications to users' mobile devices, hoping to grab their attention immediately. Alternatively, systems could silently deposit updates into ""inboxes"" that users can access at their leisure. We refer to these mechanisms as push-based vs. pull-based, and present a two-year contrastive study that attempts to understand the effects of the delivery mechanism on mobile user behavior, in the context of the TREC Real-Time Summarization Tracks. Through a cluster analysis, we are able to identify three distinct and coherent patterns of behavior. As expected, we find that users are likely to ignore push notifications, but for those updates that users do pay attention to, content is consumed within a short amount of time. Interestingly, users bombarded with push notifications are less likely to consume updates on their own initiative and less likely to engage in long reading sessions---which is a common pattern for users who pull content from their inboxes. We characterize users as exhibiting ""eager"" or ""apathetic"" information consumption behavior as an explanation of these observations, and attempt to operationalize our findings into design recommendations.",71a6c7e16f9461bba32d9b90fb7ec67664a7426c
What Do Viewers Say to Their TVs?: An Analysis of Voice Queries to Entertainment Systems,"[{'name': 'Jinfeng Rao', 'dblp_profile': 'https://dblp.org/pid/134/5708.html'}, {'name': 'Ferhan Türe', 'dblp_profile': 'https://dblp.org/pid/02/4537.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"A recently-introduced product of Comcast, a large cable company in the United States, is a ""voice remote"" that accepts spoken queries from viewers. We present an analysis of a large query log from this service to answer the question: ""What do viewers say to their TVs?"" In addition to a descriptive characterization of queries and sessions, we describe two complementary types of analyses to support query understanding. First, we propose a domain-specific intent taxonomy to characterize viewer behavior: as expected, most intents revolve around watching programs---both direct navigation as well as browsing---but there is a non-trivial fraction of non-viewing intents as well. Second, we propose a domain-specific tagging scheme for labeling query tokens, that when combined with intent and program prediction, provides a multi-faceted approach to understand voice queries directed at entertainment systems.",836ca0698fca9bd9064db242273fd03714782eb8
The Evolution of Content Analysis for Personalized Recommendations at Twitter,"[{'name': 'Ajeet Grewal', 'dblp_profile': 'https://dblp.org/pid/149/5948.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"We present a broad overview of personalized content recommendations at Twitter, discussing how our approach has evolved over the years, represented by several generations of systems. Historically, content analysis of Tweets has not been a priority, and instead engineering efforts have focused on graph-based recommendation techniques that exploit structural properties of the follow graph and engagement signals from users. These represent ""low hanging fruits"" that have enabled high-quality recommendations using simple algorithms. As deployed systems have grown in maturity and our understanding of the problem space has become more refined, we have begun to look for other opportunities to further improve recommendation quality. We overview recent investments in content analysis, particularly named-entity recognition techniques built around recurrent neural networks, and discuss how they integrate with existing graph-based capabilities to open up the design space of content recommendation algorithms.",c4f64976777c94b04291a305b8e5a573605d04fa
"Robust, Scalable, Real-Time Event Time Series Aggregation at Twitter","[{'name': 'Peilin Yang', 'dblp_profile': 'https://dblp.org/pid/71/9062.html'}, {'name': 'Srikanth Thiagarajan', 'dblp_profile': 'https://dblp.org/pid/219/9682.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"Twitter's data engineering team is faced with the challenge of processing billions of events every day in batch and in real time, and we have built various tools to meet these demands. In this paper, we describe TSAR (TimeSeries AggregatoR), a robust, scalable, real-time event time series aggregation framework built primarily for engagement monitoring: aggregating interactions with Tweets, segmented along a multitude of dimensions such as device, engagement type, etc. TSAR is built on top of Summingbird, an open-source framework for integrating batch and online MapReduce computations, and removes much of the tedium associated with building end-to-end aggregation pipelines---from the ingestion and processing of events to the publication of results in heterogeneous datastores. Clients are provided a query interface that powers dashboards and supports downstream ad hoc analytics.",54befeedfaa980bd40f0df8fb9e091fcb81b592a
Overview of the TREC 2018 Real-Time Summarization Track,"[{'name': 'Royal Sequiera', 'dblp_profile': 'https://dblp.org/pid/180/3136.html'}, {'name': 'Luchen Tan', 'dblp_profile': 'https://dblp.org/pid/48/7704.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,,
H2oloo at TREC 2018: Cross-Collection Relevance Transfer for the Common Core Track,"[{'name': 'Ruifan Yu', 'dblp_profile': 'https://dblp.org/pid/232/4130.html'}, {'name': 'Yuhao Xie', 'dblp_profile': 'https://dblp.org/pid/238/6385.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,,dfbe3538750137fad45673a0ec84b054ee2956d8
Query Driven Algorithm Selection in Early Stage Retrieval,"[{'name': 'Joel M. Mackenzie', 'dblp_profile': 'https://dblp.org/pid/174/0021.html'}, {'name': 'J. Shane Culpepper', 'dblp_profile': 'https://dblp.org/pid/03/489.html'}, {'name': 'Roi Blanco', 'dblp_profile': 'https://dblp.org/pid/30/3795.html'}, {'name': 'Matt Crane', 'dblp_profile': 'https://dblp.org/pid/123/3283.html'}, {'name': 'Charles L. A. Clarke', 'dblp_profile': 'https://dblp.org/pid/96/3666.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,"Large scale retrieval systems often employ cascaded ranking architectures, in which an initial set of candidate documents are iteratively refined and re-ranked by increasingly sophisticated and expensive ranking models. In this paper, we propose a unified framework for predicting a range of performance-sensitive parameters based on minimizing end-to-end effectiveness loss. The framework does not require relevance judgments for training, is amenable to predicting a wide range of parameters, allows for fine tuned efficiency-effectiveness trade-offs, and can be easily deployed in large scale search systems with minimal overhead. As a proof of concept, we show that the framework can accurately predict a number of performance parameters on a query-by-query basis, allowing efficient and effective retrieval, while simultaneously minimizing the tail latency of an early-stage candidate generation system. On the 50 million document ClueWeb09B collection, and across 25,000 queries, our hybrid system can achieve superior early-stage efficiency to fixed parameter systems without loss of effectiveness, and allows more finely-grained efficiency-effectiveness trade-offs across the multiple stages of the retrieval system.",081d6cf68ab29a71286d8bd8fd774546b1073ef8
Summarization,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2018,,3bddf90599370d7b1ec8a5bb45799b7e276a3ab8
