Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
597,Alonso,Gustavo,2012,Spain,"For contributions to distributed systems, middleware, and data management.",https://awards.acm.org/award-recipients/alonso_1463314,https://dblp.org/pid/235/8542,https://scholar.google.com/citations?user=fkNjVcIAAAAJ,"Professor of Computer Science, ETH Zürich, Switzerland",Data Management Distributed Systems Databases FPGAs
598,Boehm,Hans,2012,Germany,For contributions to multithreaded programming and to algorithms and libraries for automatic memory management.,https://awards.acm.org/award-recipients/boehm_1686237,https://dblp.org/pid/85/975,https://scholar.google.com/citations?user=gqkpV2kAAAAJ,Google,Programming Languages
599,Stoica,Ion,2012,USA,"For contributions to networking, distributed systems, and cloud computing.",https://awards.acm.org/award-recipients/stoica_CR56854,https://dblp.org/pid/s/IonStoica,https://scholar.google.com/citations?user=vN-is70AAAAJ,"Professor of Computer Science, UC Berkeley",Cloud Computing Networking Distributed Systems Big Data
600,Hershberger,John,2012,USA,For contributions to geometric computing and to design tools for integrated circuits.,https://awards.acm.org/award-recipients/hershberger_2869725,https://dblp.org/pid/56/510,,,[]
601,Grudin,Jonathan,2012,USA,For contributions to human computer interaction with an emphasis on computer supported cooperative work.,https://awards.acm.org/award-recipients/grudin_3028016,https://dblp.org/pid/g/JonathanGrudin,,,[]
602,O'Rourke,Joseph,2012,USA,For contributions to computational geometry and for broadening participation in computing.,https://awards.acm.org/award-recipients/orourke_1530385,https://dblp.org/pid/o/JosephORourke,https://scholar.google.com/citations?user=AdrTURsAAAAJ,"Professor of Computer Science, Smith College",geometry discrete geometry computational geometry metric geometry
603,Sifakis,Joseph,2012,France,For contributions to hardware and software verification technology.,https://awards.acm.org/award-recipients/sifakis_1701095,https://dblp.org/pid/s/JosephSifakis,https://scholar.google.com/citations?user=8jCwk4EAAAAJ,"Reseracher at Verimag laboratory, Grenoble",software engineering formal methods web services middleware networks
604,Sakallah,Karem,2012,USA,For algorithms for Boolean Satisfiability that advanced the state-of-the-art of hardware verification.,https://awards.acm.org/award-recipients/sakallah_3682317,https://dblp.org/pid/34/5374,https://scholar.google.com/citations?user=M441iZ8AAAAJ,University of Michigan,Formal Verification Automated Reasoning
605,Yelick,Katherine,2012,USA,For contributions to parallel languages that improve programmer productivity.,https://awards.acm.org/award-recipients/yelick_3873601,https://dblp.org/pid/y/KAYelick,https://scholar.google.com/citations?user=93yNuV0AAAAJ,"Associate Laboratory Director of Computing Sciences, LBNL and EECS Professor, UC …",Parallel Computing Programming Languages Compilers High Performance Computing
606,Ross,Keith,2012,USA,For contributions to the design and modeling of computer networks and Internet applications.,https://awards.acm.org/award-recipients/ross_5425728,https://dblp.org/pid/151/6229,https://scholar.google.com/citations?user=RhUcYmQAAAAJ,"Leonard J. Shustek Professor of Computer Science, Dept. of Computer Science and …",Deep Reinforcement Learning Privacy Networking Markov Decision Processes
607,Pingali,Keshav K,2012,USA,For contributions to data-centric parallel programming and to parallel compilation theory and practice.,https://awards.acm.org/award-recipients/pingali_3088747,https://dblp.org/pid/71/5735,https://scholar.google.com/citations?user=02UU6wgAAAAJ,"Professor of Computer Science, The University of Texas at Austin",Programming languages parallel computing big-data computing
608,Nahrstedt,Klara,2012,USA,For contributions to quality-of-service management for distributed multimedia systems.,https://awards.acm.org/award-recipients/nahrstedt_4613253,https://dblp.org/pid/45/3224,https://scholar.google.com/citations?user=TW0t25AAAAAJ,"Computer Science, University of Illinois, Urbana-Champaign",Quality of Service multimedia systems distributed systems networks teleimmersion
609,Davis,Larry S,2012,USA,For contributions to image processing and computer vision.,https://awards.acm.org/award-recipients/davis_4079562,https://dblp.org/pid/d/LarrySDavis,,,[]
610,Arge,Lars,2012,Denmark,For contributions to massive data algorithmics,https://awards.acm.org/award-recipients/arge_4751673,https://dblp.org/pid/a/LArge,https://scholar.google.com/citations?user=MgdxxbAAAAAJ,"Professor of Computer Science and MADALGO center director, Aarhus University",Algorithms and data structures
611,Libkin,Leonid,2012,USA,For contributions to finite model theory and database theory.,https://awards.acm.org/award-recipients/libkin_4391876,https://dblp.org/pid/l/LeonidLibkin,https://scholar.google.com/citations?user=4q-MIB0AAAAJ,"Professor of Computer Science, University of Edinburgh",Databases database theory graph databases logic in computer science
612,Valiant,Leslie G,2012,USA,For transformative contributions to the theory of computation.,https://awards.acm.org/award-recipients/valiant_2612174,https://dblp.org/pid/v/LeslieGValiant,,,[]
613,Gao,Lixin,2012,USA,For contributions to network protocols and internet routing.,https://awards.acm.org/award-recipients/gao_4424933,https://dblp.org/pid/69/3480,https://scholar.google.com/citations?user=bOKmjf8AAAAJ,"Distinguished Professor, Univ. of Massachusetts",Internet Routing Multimedia Communication Cloud Computing
614,Gross,Markus,2012,Germany,For contributions to computer graphics and animation.,https://awards.acm.org/award-recipients/gross_4668489,https://dblp.org/pid/g/MarkusHGross,https://scholar.google.com/citations?user=uxk0GmUAAAAJ,"ETH Zurich, Disney Research Zurich",Computer Graphics Modeling Physics-based Animation Video Processing
615,Kitsuregawa,Masaru,2012,Japan,For contributions to high performance database systems.,https://awards.acm.org/award-recipients/kitsuregawa_4334298,https://dblp.org/pid/k/MasaruKitsuregawa,,,[]
616,Valduriez,Patrick,2012,France,For contributions to parallel and distributed data management.,https://awards.acm.org/award-recipients/valduriez_2852754,https://dblp.org/pid/v/PatrickValduriez,https://scholar.google.com/citations?user=Vj0m2A0AAAAJ,Inria,
617,Baldi,Pierre,2012,USA,For contributions to artificial intelligence and statistical machine learning for bioinformatics.,https://awards.acm.org/award-recipients/baldi_3816096,https://dblp.org/pid/54/1564,https://scholar.google.com/citations?user=RhFhIIgAAAAJ,"Professor, University of California, Irvine",Artificial Intelligence Deep Learning Bioinformatics Physics Mathematics
618,Keshav,Srinivasan,2012,Canada,For contributions to computer communication networks and systems.,https://awards.acm.org/award-recipients/keshav_0714063,https://dblp.org/pid/59/739,https://scholar.google.com/citations?user=-EMkK7QAAAAJ,"Professor of Computer Science,  University of Cambridge",Computer networking Energy systems
619,Guerraoui,Rachid,2012,Switzerland,For contributions to the theory and practice of reliable distributed computing.,https://awards.acm.org/award-recipients/guerraoui_8950545,https://dblp.org/pid/g/RachidGuerraoui,https://scholar.google.com/citations?user=_TR-7CEAAAAJ,"Professor of Computer and Communication Systems, EPFL",Algorithms Distributed Computing Concurrency Programming Languages
620,Reddy,Raj,2012,USA,For pioneering the design and construction of large scale artificial intelligence systems,https://awards.acm.org/award-recipients/reddy_9634208,https://dblp.org/pid/r/RajReddy,,,[]
621,Rastogi,Rajeev  Ramnarain,2012,USA,For contributions to the analysis and management of large data sets.,https://awards.acm.org/award-recipients/rastogi_N030429,,,,[]
622,Zabih,Ramin,2012,USA,For contributions to discrete optimization in computer vision.,https://awards.acm.org/award-recipients/zabih_4467866,https://dblp.org/pid/z/RaminZabih,https://scholar.google.com/citations?user=8Lp0W54AAAAJ,"Professor of Computer Science, Cornell University",Computer Vision Medical Imaging
623,Cattell,Rick,2012,USA,For contributions to database systems.,https://awards.acm.org/award-recipients/cattell_1468248,https://dblp.org/pid/91/9532,https://scholar.google.com/citations?user=Kc64bEcAAAAJ,Cattell.Net,Neuromorphics scalable database systems NoSQL AI compilers
624,Schreiber,Robert,2012,USA,"For contributions to matrix computations and to languages, compilers, and architectures for parallel scientific computing.",https://awards.acm.org/award-recipients/schreiber_3384971,https://dblp.org/pid/69/2277,https://scholar.google.com/citations?user=kd-l1MoAAAAJ,Washington University School of Medicine,Tumor Immunology Cancer Immunotherapy Interferon-gamma Cytokine Receptor Signaling Cytokine Biology
625,Tamassia,Roberto,2012,USA,"For contributions to graph drawing, algorithms and data structures and to computer science education.",https://awards.acm.org/award-recipients/tamassia_3474947,https://dblp.org/pid/t/RobertoTamassia,https://scholar.google.com/citations?user=eEYPTKUAAAAJ,"Plastech Professor of Computer Science, Brown University",algorithhms computer security applied cryptography graph drawing information visualization
626,Shamir,Ron,2012,Israel,For contributions to bioinformatics.,https://awards.acm.org/award-recipients/shamir_3130614,https://dblp.org/pid/66/6913,https://scholar.google.com/citations?user=ri4rEPMAAAAJ,"Professor of Computer Science and Bioinformatics, Tel Aviv University",Bioinformatics computational biology algorithms digital medicine
627,Greenberg,Saul,2012,Canada,For contributions to computer supported cooperative work and ubiquitous computing,https://awards.acm.org/award-recipients/greenberg_3362027,https://dblp.org/pid/g/SaulGreenberg,https://scholar.google.com/citations?user=TthhUuoAAAAJ,"Emeritus Professor, Computer Science, University of Calgary",Human Computer Interaction Ubiquitous Computing Computer Supported Cooperative Work
628,Garfinkel,Simson L,2012,USA,For contributions to digital forensics and to computer security education.,https://awards.acm.org/award-recipients/garfinkel_2595445,https://dblp.org/pid/70/2101,,,[]
629,Scott,Steven,2012,USA,For contributions to the architecture of interconnection networks and supercomputers.,https://awards.acm.org/award-recipients/scott_3157930,https://dblp.org/pid/313/4438,,,[]
630,Milo,Tova,2012,Israel,For contributions to database theory and business process management.,https://awards.acm.org/award-recipients/milo_7180652,https://dblp.org/pid/m/TovaMilo,https://scholar.google.com/citations?user=X1-ovCkAAAAJ,"Professor of Computer Science, Tel Aviv University",Databases Web-based data management XML Data-centric Bussiness Processes Crowd-based Data Sourcing
631,Camp,Tracy,2012,USA,For contributions in wireless networking and leadership in broadening participation in computing.,https://awards.acm.org/award-recipients/camp_3837804,https://dblp.org/pid/91/2315,https://scholar.google.com/citations?user=8TyIlFgAAAAJ,"Department Head and Professor of Computer Science, Colorado School of Mines",Wireless Networking Credibility of Simulations
632,Tichy,Walter F.,2012,Germany,For contributions to software engineering and revision control systems.,https://awards.acm.org/award-recipients/tichy_1465905,https://dblp.org/pid/t/WalterFTichy,https://scholar.google.com/citations?user=23RPQBQAAAAJ,"Professor emeritus of Computer Science, Karlsruhe Institute of Technology",Software engineering parallelism empirical software engineering configuration management AI and NLP in Software Engineering
633,Fan,Wenfei,2012,USA,For contributions to Web data management,https://awards.acm.org/award-recipients/fan_NA31468,https://dblp.org/pid/94/2372,https://scholar.google.com/citations?user=u0S6ofAAAAAJ,"Professor of Web Data Management, University of Edinburgh",databases
634,Zhang,Xiaodong,2012,USA,For contributions to data and memory management in distributed systems.,https://awards.acm.org/award-recipients/zhang_3302635,https://dblp.org/pid/37/4356,https://scholar.google.com/citations?user=qFiMLsIAAAAJ,The Ohio State University,Memory Systems Storage Systems Computer Systems
635,Shoham,Yoav,2012,USA,"For contributions at the intersection of artificial intelligence, logic, and economics.",https://awards.acm.org/award-recipients/shoham_2838361,https://dblp.org/pid/s/YoavShoham,https://scholar.google.com/citations?user=fV5P_6MAAAAJ,Professor (emeritus),Artificial Intelligence
636,Vahdat,Amin,2011,USA,For contributions to data center scalability and management.,https://awards.acm.org/award-recipients/vahdat_C100426,https://dblp.org/pid/v/AminVahdat,https://scholar.google.com/citations?user=r3aWCRUAAAAJ,Google,Systems Networking Computer Networks Distributed Systems Operating Systems
637,Singhal,Amit,2011,USA,For contributions to search and information retrieval.,https://awards.acm.org/award-recipients/singhal_3910767,https://dblp.org/pid/s/AmitSinghal,,,[]
638,Guo,Baining,2011,Canada,For contributions to computer graphics.,https://awards.acm.org/award-recipients/guo_4838059,https://dblp.org/pid/44/3946,https://scholar.google.com/citations?user=h4kYmRYAAAAJ,"Distinguished Scientist, Microsoft Research",graphics geometric modeling virtual reality computer graphics computer vision
639,Ooi,Beng Chin,2011,Malaysia,For contributions to spatio-temporal and distributed data management.,https://awards.acm.org/award-recipients/ooi_4181533,https://dblp.org/pid/o/BengChinOoi,https://scholar.google.com/citations?user=9560QjYAAAAJ,National University of Singapore,Databases distributed systems data analytics
640,Ebeling,Carl,2011,USA,For contributions to the architecture and design of reconfigurable systems.,https://awards.acm.org/award-recipients/ebeling_1915388,https://dblp.org/pid/e/CarlEbeling,,,[]
641,Jensen,Christian S.,2011,Denmark,For contributions to temporal and spatio-temporal data management.,https://awards.acm.org/award-recipients/jensen_3676889,https://dblp.org/pid/262/0478,https://scholar.google.com/citations?user=wo20cPYAAAAJ,"Aalborg University, Department of Computer Science",Data management analytics indexing query processing spatial data
642,Malkhi,Dahlia,2011,Israel,For contributions to fault-tolerant distributed computing.,https://awards.acm.org/award-recipients/malkhi_5043831,https://dblp.org/pid/m/DahliaMalkhi,https://scholar.google.com/citations?user=A_VZ7N0AAAAJ,Chainlink Labs,reliable and secure distributed systems blockchains
643,Roth,Dan,2011,USA,For contributions to machine learning and natural language processing.,https://awards.acm.org/award-recipients/roth_3933512,https://dblp.org/pid/59/857,https://scholar.google.com/citations?user=E-bpPWgAAAAJ,"Professor of Computer Science, University of Pennsylvania",Natural Language Processing Machine Learning Knowledge Representation and Reasoning Artificial Intelligence
644,Suciu,Dan,2011,USA,For contributions to probabilistic databases and semistructured data.,https://awards.acm.org/award-recipients/suciu_4800801,https://dblp.org/pid/71/7833,https://scholar.google.com/citations?user=SIxd6jgAAAAJ,University of Washington,Databases data management
645,Eppstein,David,2011,USA,For contributions to graph algorithms and computational geometry.,https://awards.acm.org/award-recipients/eppstein_3054103,https://dblp.org/pid/e/DEppstein,https://scholar.google.com/citations?user=QSY7ufMAAAAJ,"Distinguished Professor of Computer Science, University of California, Irvine",algorithms data structures graph theory computational geometry
646,Heckerman,David,2011,USA,For contributions to reasoning and decision-making under uncertainty.,https://awards.acm.org/award-recipients/heckerman_UJ73150,https://dblp.org/pid/h/DavidHeckerman,https://scholar.google.com/citations?user=VTGXKrYAAAAJ,Microsoft Research,Machine Learning Computational Biology Genomics Expert Systems HIV
647,Gifford,David K,2011,USA,"For contributions to distributed systems, e-commerce and content distribution.",https://awards.acm.org/award-recipients/gifford_1281641,https://dblp.org/pid/g/DavidKGifford,,,[]
648,Wetherall,David,2011,Australia,For contributions to computer network design.,https://awards.acm.org/award-recipients/wetherall_4469821,https://dblp.org/pid/w/DavidWetherall,https://scholar.google.com/citations?user=HeEBacsAAAAJ,"Professor of Computer Science & Engineering, University of Washington",networking mobile computing wireless distributed systems
649,Tullsen,Dean,2011,USA,For contributions to the architecture of high-performance processors.,https://awards.acm.org/award-recipients/tullsen_4733242,https://dblp.org/pid/t/DeanMTullsen,https://scholar.google.com/citations?user=BEEuinQAAAAJ,"Professor of Computer Science and Engineering, UC San Diego",Computer Architecture Compilers
650,Srivastava,Divesh,2011,USA,For contributions to query processing in data management systems.,https://awards.acm.org/award-recipients/srivastava_3365632,https://dblp.org/pid/s/DiveshSrivastava,https://scholar.google.com/citations?user=kGKlHp0AAAAJ,AT&T Labs-Research,Data management
651,Agrawal,Divyakant,2011,USA,For contributions to distributed data management systems.,https://awards.acm.org/award-recipients/agrawal_3166444,https://dblp.org/pid/a/DivyakantAgrawal,https://scholar.google.com/citations?user=XcaEg-cAAAAJ,"Distinguished Professor of Computer Science, UCSB",Big Data & Cloud Computing Databases Distributed Systems Data Security & Privacy
652,Key,Peter B.,2011,United Kingdom,For network control and routing.,https://awards.acm.org/award-recipients/key_N019877,https://dblp.org/pid/22/3458,,,[]
653,MATSUOKA,SATOSHI,2011,Japan,For contributions to the design of  high-performance computers.,https://awards.acm.org/award-recipients/matsuoka_2964732,https://dblp.org/pid/57/4464,https://scholar.google.com/citations?user=UcWOl8YAAAAJ,RIKEN Center for Computational Science (R-CCS) / Tokyo Institute of Technology,HPC Big Data Scalable AI Green Computing Post-Moore Computing
654,Zadeck,Frank Kenneth,2011,USA,For contributions to optimizing compilers.,https://awards.acm.org/award-recipients/zadeck_1746114,https://dblp.org/pid/73/4688,,,[]
655,Fox,Geoffrey,2011,USA,"For contributions to software applications for high-performance computing, and for diversity outreach.",https://awards.acm.org/award-recipients/fox_2961621,https://dblp.org/pid/f/GeoffreyFox,https://scholar.google.com/citations?user=dJ-fD-sAAAAJ,"Professor of Computer Science, University of Virginia, Biocomplexity Institute",Cyberinfrastructure Distributed Systems Clouds Parallel Computing Particle Physics
656,Furnas,George,2011,USA,For contributions to human-computer interaction.,https://awards.acm.org/award-recipients/furnas_2334274,https://dblp.org/pid/52/3166,https://scholar.google.com/citations?user=9tzvo38AAAAJ,"Professor of Information, Professor of Computer Science, Professor of Psychology …",Human Computer Interaction Visualization Information Retrieval Latent Semantic Analysis
657,Holzmann,Gerard J.,2011,USA,For contributions to software verification by model checking.,https://awards.acm.org/award-recipients/holzmann_1625680,https://dblp.org/pid/h/GerardJHolzmann,https://scholar.google.com/citations?user=thNT9QYAAAAJ,Nimble Research,Software verification logic model checking
658,Blelloch,Guy,2011,USA,For contributions to parallel computing.,https://awards.acm.org/award-recipients/blelloch_3352499,https://dblp.org/pid/b/GEBlelloch,https://scholar.google.com/citations?user=Z6nLCukAAAAJ,"Professor of Computer Science, Carnegie Mellon University",Algorithms Programming Languages Parallelism
659,Karloff,Howard J,2011,USA,For contributions to the design and analysis of algorithms.,https://awards.acm.org/award-recipients/karloff_2184786,https://dblp.org/pid/44/5186,,,[]
660,Hoppe,Hugues,2011,USA,For contributions to computer graphics.,https://awards.acm.org/award-recipients/hoppe_4601894,https://dblp.org/pid/25/6720,https://scholar.google.com/citations?user=RXrifC8AAAAJ,Computer science researcher,Computer Graphics Geometry Processing Geometric Modeling Computer Vision
661,Pach,Janos,2011,Hungary,For contributions to computational geometry.,https://awards.acm.org/award-recipients/pach_3536786,https://dblp.org/pid/18/2119,https://scholar.google.com/citations?user=uOC_Z8QAAAAJ,Ecole Polytechnique Federale de Lausanne and Renyi Institute Budapest,Discrete Geometry Computational Geometry Combinatorics Graph Drawing
662,Sanguinetti,John,2011,USA,For contributions to hardware simulation.,https://awards.acm.org/award-recipients/sanguinetti_1372366,https://dblp.org/pid/60/6393,,,[]
663,Mitchell,Joseph,2011,USA,For contributions to geometric computing and approximation algorithms.,https://awards.acm.org/award-recipients/mitchell_3261294,https://dblp.org/pid/35/10775,https://scholar.google.com/citations?user=KICA5DoAAAAJ,"Distinguished Professor, Applied Mathematics and Computer Science, Stony Brook …",algorithms computational geometry networks
664,Marzullo,Keith,2011,USA,For contributions to distributed systems and service to the computing community.,https://awards.acm.org/award-recipients/marzullo_3051828,https://dblp.org/pid/m/KMarzullo,https://scholar.google.com/citations?user=hWzTk6MAAAAJ,"Professor and Dean, College of Information Studies, University of Maryland",Distributed systems and algorithms cybersecurity privacy
665,Petzold,Linda,2011,USA,For contributions to computational science.,https://awards.acm.org/award-recipients/petzold_4496873,https://dblp.org/pid/03/3669,https://scholar.google.com/citations?user=6IxWYR0AAAAJ,"Professor, University of California Santa Barbara",Computational science and engineering Quantitative biology
666,Seltzer,Margo,2011,USA,For contributions to data management and computing systems.,https://awards.acm.org/award-recipients/seltzer_4169694,https://dblp.org/pid/s/MargoISeltzer,https://scholar.google.com/citations?user=XeyiyUYAAAAJ,University of British Columbia,Systems of all sorts
667,Pollack,Martha,2011,USA,For contributions to planning systems design and for service to the computing community.,https://awards.acm.org/award-recipients/pollack_9212507,https://dblp.org/pid/p/MEPollack,https://scholar.google.com/citations?user=5oU0wxcAAAAJ,"Provost, Professor of Computer Science and Engineering, Professor of Information …",Artificial Intelligence
668,Lin,Ming C,2011,USA,For contributions to geometric modeling and computer graphics.,https://awards.acm.org/award-recipients/lin_5364120,https://dblp.org/pid/289/3331,https://scholar.google.com/citations?user=HfDqADkAAAAJ,National Yang Ming Chiao Tung University,Chemistry
669,Max,Nelson,2011,USA,For contributions to visualization tools and computer animation.,https://awards.acm.org/award-recipients/max_1735901,https://dblp.org/pid/06/3255,https://scholar.google.com/citations?user=di1ip9IAAAAJ,"University of California, Davis",computer graphics and animation scientific visualization
670,Magnusson,Peter,2011,Sweden,For contributions to full-system simulation.,https://awards.acm.org/award-recipients/magnusson_4793956,https://dblp.org/pid/63/6851,https://scholar.google.com/citations?user=DYwLYXQAAAAJ,University of Copenhagen,
671,Souvaine,Diane L,2011,USA,For contributions to computational geometry and for service on behalf of the computing community.,https://awards.acm.org/award-recipients/souvaine_N960492,https://dblp.org/pid/s/DLSouvaine,,,[]
672,Govindan,Ramesh,2011,USA,For contributions to computer networking.,https://awards.acm.org/award-recipients/govindan_5808456,https://dblp.org/pid/g/RameshGovindan,https://scholar.google.com/citations?user=ZTkRs84AAAAJ,"Professor of Computer Science, University of Southern California",Computer Networks
673,Kraut,Robert,2011,USA,For contributions to human-computer interaction.,https://awards.acm.org/award-recipients/kraut_1476423,https://dblp.org/pid/k/RobertEKraut,https://scholar.google.com/citations?user=HKGYvu4AAAAJ,"Herbert A. Simon University Professor Emeritus,  Human-Computer  Interaction Institute …",Social computing computer-supported cooperative work Human-Computer  Interaction Online communities Interpersonal communicat
674,Baecker,Ronald M,2011,USA,"For contributions to human-computer interaction and computer animation.
",https://awards.acm.org/award-recipients/baecker_1649771,https://dblp.org/pid/b/RonaldBaecker,,,[]
675,Kirkpatrick,Scott,2011,USA,For simulated annealing and contributions to combinatorial optimization.,https://awards.acm.org/award-recipients/kirkpatrick_CR61160,https://dblp.org/pid/85/6022,https://scholar.google.com/citations?user=qlKWTsUAAAAJ,"Professor, School of Engineering and Computer Science, Hebrew University",condensed matter physics computer science optimization networks
676,Abiteboul,Serge,2011,France,For contributions to the theory and practice of databases.,https://awards.acm.org/award-recipients/abiteboul_NB53173,https://dblp.org/pid/a/SergeAbiteboul,https://scholar.google.com/citations?user=lk_jn24AAAAJ,INRIA Saclay,data bases
677,Mukherjee,Shubu,2011,USA,For contributions to modeling and design of high-performance and soft-error tolerant microarchitectures.,https://awards.acm.org/award-recipients/mukherjee_4035622,https://dblp.org/pid/64/992,,,[]
678,Keckler,Stephen,2011,USA,For contributions to computer architectures and technology modeling.,https://awards.acm.org/award-recipients/keckler_4044954,https://dblp.org/pid/k/StephenWKeckler,https://scholar.google.com/citations?user=PpjjRvoAAAAJ,"Vice President of Architecture Research, NVIDIA",computer architecture
679,Landau,Susan,2011,USA,For public policy leadership in security and privacy.,https://awards.acm.org/award-recipients/landau_2455723,https://dblp.org/pid/44/6965,,,[]
680,Ball,Thomas,2011,USA,For contributions to software analysis and defect detection.,https://awards.acm.org/award-recipients/ball_3707775,https://dblp.org/pid/b/ThomasBall,https://scholar.google.com/citations?user=d2f0VUQAAAAJ,Microsoft Research,Program analysis verification testing CS education
681,Ozsoyoglu,Zehra,2011,Turkey,For contributions to database management systems.,https://awards.acm.org/award-recipients/ozsoyoglu_1485481,https://dblp.org/pid/o/ZMeralOzsoyoglu,,,[]
682,El Abbadi,Amr,2010,USA,For contributions to scalable and fault-tolerant data management protocols,https://awards.acm.org/award-recipients/elabbadi_3151693,https://dblp.org/pid/a/AmrElAbbadi,https://scholar.google.com/citations?user=tNmIw4MAAAAJ,"Professor of Computer Science, UC Santa Barbara",Databases Distributed systems social NW cloud computing
683,Zeller,Andreas,2010,Germany,"For contributions to automated debugging, and to mining software archives.",https://awards.acm.org/award-recipients/zeller_4138319,https://dblp.org/pid/z/AndreasZeller,https://scholar.google.com/citations?user=-Qytr_YAAAAJ,"Faculty, CISPA Helmholtz Center for Information Security • Professor, Saarland University",Software Engineering Program Analysis Software Testing Automated Debugging Software Security
684,Condon,Anne,2010,Canada,"For contributions in complexity theory and leadership in advancing women in computing.
",https://awards.acm.org/award-recipients/condon_3131430,https://dblp.org/pid/c/AnneCondon,https://scholar.google.com/citations?user=SO_j4zwAAAAJ,"Professor of Computer Science, University of British Columbia",Algorithms Complexity Theory DNA Computing Molecular Programming Formal Verification
685,Ellis,Carla S.,2010,USA,"For contributions to techniques for energy management technology in mobile devices, and for service to the computing community.",https://awards.acm.org/award-recipients/ellis_1446368,https://dblp.org/pid/e/CSEllis,,,[]
686,Faloutsos,Christos,2010,USA,"For contributions to data mining, indexing, fractals, and power laws.",https://awards.acm.org/award-recipients/faloutsos_2583805,https://dblp.org/pid/f/CFaloutsos,https://scholar.google.com/citations?user=nd8lQQIAAAAJ,CMU,Data Mining Graph Mining Databases
687,Spielman,Daniel A,2010,USA,For contributions to the design and analysis of algorithms.,https://awards.acm.org/award-recipients/spielman_4518643,https://dblp.org/pid/s/DanielASpielman,,,[]
688,Abramson,David A,2010,Australia,For contributions to software engineering tools and techniques for high performance and distributed supercomputers.,https://awards.acm.org/award-recipients/abramson_2140366,https://dblp.org/pid/09/6203,,,[]
689,Ungar,David M,2010,USA,For contributions to the design and implementation of object-oriented programming languages,https://awards.acm.org/award-recipients/ungar_1458462,https://dblp.org/pid/84/5937,,,[]
690,Rombach,Dieter,2010,Germany,"For contributions to empirical software engineering research and its successful application to industrial practice. 
",https://awards.acm.org/award-recipients/rombach_1728062,https://dblp.org/pid/r/HDRombach,https://scholar.google.com/citations?user=T_618nIAAAAJ,"Professor of Computer Science, University of Kaiserslautern",Software Engineering Processes Measurement
691,Kossmann,Donald,2010,Switzerland,For advances in XML data management and distributed information systems.,https://awards.acm.org/award-recipients/kossmann_4175188,https://dblp.org/pid/k/DonaldKossmann,,,[]
692,Burger,Douglas C,2010,USA,For contributions to distributed microprocessor architectures and memory systems.,https://awards.acm.org/award-recipients/burger_4123196,https://dblp.org/pid/b/DougBurger,,,[]
693,Alvisi,Lorenzo,2010,Italy,"For contributions to fault-tolerant distributed computing, bridging theory and practice.",https://awards.acm.org/award-recipients/alvisi_CR82226,https://dblp.org/pid/a/LAlvisi,https://scholar.google.com/citations?user=TIGS4c8AAAAJ,"Tisch University Professor of Computer Science, Cornell University",Distributed Computing
694,Pereira,Fernando,2010,USA,For contributions to machine-learning models of natural language and biological sequences.,https://awards.acm.org/award-recipients/pereira_5799408,https://dblp.org/pid/95/3955,https://scholar.google.com/citations?user=qWDmIgIAAAAJ,"VP, Google",Machine Learning Computational Linguistics Speech Recognition Artificial Intelligence Bioinformatics
695,Tompa,Frank Wm,2010,Canada,For contributions to text-dominated and semi-structured data management.,https://awards.acm.org/award-recipients/tompa_1240787,https://dblp.org/pid/t/FrankWmTompa,https://scholar.google.ca/citations?user=sOl6-dEAAAAJ&hl,"Distinguished Professor Emeritus, University of Waterloo",Text Databases Search Engines Document Engineering
696,Goodman,James,2010,USA,For contributions to parallel processor and memory system design.,https://awards.acm.org/award-recipients/goodman_5275342,https://dblp.org/pid/87/3627,https://scholar.google.com/citations?user=Qef1aiAAAAAJ,"Professor Emeritus of Computer Science, University of Wisconsin-Madison",computer architecture transactional memory
697,Hubaux,Jean-Pierre,2010,Switzerland,For contributions to security in wireless networks.,https://awards.acm.org/award-recipients/hubaux_4702452,https://dblp.org/pid/h/JPHubaux,https://scholar.google.com/citations?user=W7YBLlEAAAAJ,"Professor, EPFL",Privacy Security Networking
698,Chayes,Jennifer,2010,USA,For contributions to the foundations of dynamic random networks in theoretical computer science.,https://awards.acm.org/award-recipients/chayes_9522152,https://dblp.org/pid/c/JenniferTChayes,https://scholar.google.com/citations?user=YAHWbtkAAAAJ,"Professor, UC Berkeley",
699,Launchbury,John,2010,USA,For contributions to the development of functional programming.,https://awards.acm.org/award-recipients/launchbury_4652509,https://dblp.org/pid/l/JLaunchbury,https://scholar.google.com/citations?user=00kXvqYAAAAJ,"Chief Scientist, Galois",
700,Torrellas,Josep,2010,USA,For contributions to shared-memory multiprocessor architectures and thread-level speculation.,https://awards.acm.org/award-recipients/torrellas_3248283,https://dblp.org/pid/t/JosepTorrellas,https://scholar.google.com/citations?user=zdnAkgsAAAAJ,"Professor of Computer Science, University of Illinois Urbana-Champaign",Computer architecture parallel computing shared-memory architectures
701,Fisher,Kathleen S,2010,USA,"For contributions to programming language design, theory, and practice, and for service to the computing community.",https://awards.acm.org/award-recipients/fisher_4399903,,,,[]
702,Barroso,Luiz Andre,2010,Brazil,"For contributions to multi-core computing, warehouse scale data-center architectures, and energy proportional computing.",https://awards.acm.org/award-recipients/barroso_UJ31885,https://dblp.org/pid/210/3777,https://scholar.google.com/citations?user=7stTzUMAAAAJ,Google,Datacenters energy efficiency computer systems computer architecture
