roster,name,year,dblp_profile_quality,category,review_requested,reason,inspection_scope,acm_fellow_profile,dblp_profile,google_scholar_profile,acm_citation,dblp_name,dblp_person_information,captured_publication_count,matching_scholar_titles,scholar_sample_count,evidence_titles,dblp_fetched_at,dblp_capture_sha256,dblp_capture_path,acm_fetched_at,reviewed_at,rejected_dblp_profile,previous_category,previous_reason,resolved_at,previous_quality
acm_fellows.csv,Ivan Sutherland,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/sutherland_3467412,https://dblp.org/pid/35/5713,,"For his pioneering and visionary contributions to computer graphics, starting with Sketchpad, and continuing after. Sketchpad, though written twenty-five years ago, introduced many techniques still important today. These include a display file for screen",Ivan E. Sutherland,award (1988): Turing Award award (1998): IEEE John von Neumann Medal award (1994): EFF Pioneer Award award (1993): ACM Software System Award award (1986): IEEE Emanuel R. Piore Award award (1985): Computer Pioneer Award award: National Inventors Hall of Fame award: Kyoto Prize,50,0,0,"Mutual Exclusion Sizing for Hoi Polloi. | A Hierarchical Approach to Self-Timed Circuit Verification. | Data-Loop-Free Self-Timed Circuit Verification. | How to think about self-timed systems. | Computer Architecture. | Timing Verification of GasP Asynchronous Circuits: Predicted Delay Variations Observed by Experiment. | Challenges in Building a Flat-Bandwidth Memory Hierarchy for a Large-Scale Computer with Proximity Communication. | FLEETzero: An Asynchronous Switching Experiment. | Predicting Performance of Micropipelines Using Charlie Diagrams. | A characterization of ten rasterization techniques. | Twinkle box: a three-dimensional computer input device. | A display processor design. | Correction [to ""Linearity of sequential machines""]. | Sketch pad a man-machine graphical communication system. | Sketchpad, A Man-Machine Graphical Communication System. | Sketchpad: a man-machine graphical communication system.",2026-09-17T23:37:28Z,73f1960e29a05225405cb563c6cce6e5129943c80a8b7dec957624b3ebab293e,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/5518a0473a7e698c908f42f0071d894119bae0d076258fd2abf9c5ec729a7daa-1789688248132589000.html,2026-09-13T23:44:10Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,J Presper Eckert,1994,Y,reasonable_profile,Y,"The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established. Individual ACM profile is unavailable; retained ACM roster/directory context is the identity reference, so this is a review caveat.",Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,,https://dblp.org/pid/e/JPresperEckert,,,J. Presper Eckert,award (1978): IEEE Emanuel R. Piore Award award (1968): National Medal of Science award (1966): Harry H. Goode Memorial Award award: National Inventors Hall of Fame,9,0,0,"The Integration Of Man And Machine. | A Survey of Digital Computer Memory Systems. | A survey of digital computer memory systems. | Commentary (with replies by the authors). | Eulogy. | The computer industry in the buyer's market. | Design of Univac®-LARC system: I. | Univac-Larc, the next step in computer design. | The UNIVAC system.",2026-09-17T23:37:35Z,cec77e74439712bdc93a66843d0a9b6a7a363290c35650bd7c020f5e5da22bde,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/40c389bf5801063e9242ab763ca7b006e3b825402d710b353e39bac68e0d1db2-1789688255499405000.html,,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,J.N. Hume,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/hume_4213526,https://dblp.org/pid/15/1916,,,J. N. Patterson Hume,,6,0,0,"Development of systems software for the Ferut computer at the University of Toronto, 1952 to 1955. | Analysis of voice and low-priority data traffic by means of brisk periods and slack periods. | Education in Computing Versus User Needs. | A simulation study of a demand-driven scheduling algorithm. | Scheduling for fast turnaround in job-at-a-time processing. | Transcode, A System of Automatic Coding for FERUT.",2026-09-17T23:37:42Z,e4588eda29d08bbad7fd262b5eceb9d03a9f1338a640f3d101d41eca7ff7e4a2,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/6ae54cc1c23d8329a64f3ff2ee182ca021ce3ce16dadcf3201ab23feb5863ffc-1789688262502876000.html,2026-09-13T19:42:38Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Jack Dennis,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/dennis_1022664,https://dblp.org/pid/58/1580,,For contributions to the advancement of combined hardware and software design through innovations in data flow architectures.,Jack B. Dennis,"affiliation: MIT, Cambridge, USA award (2013): IEEE John von Neumann Medal award (1984): Eckert-Mauchly Award",70,0,0,"Principles to Support Modular Software Construction. | Implementing Deep Neural Networks on Fresh Breeze. | Machines, Languages, and Computation at MIT. | Massively parallel breadth first search using a tree-structured memory model. | The resurgence of parallelism. | A Primlinary Architecture for a Basic Data-Flow Processor. | Report of the Purdue Workshop on Grand Challenges in Computer Architecture for the Support of High Performance Computing. | Maximum Pipelining of Array Operations on Static Data Flow Machine. | Surveyor's Forum: An Error Recovery. | A computer architecture for highly parallel signal processing. | The Design and Construction of Software Systems. | Modular, asynchronous control structures for a high performance processor. | Programming generality, parallelism and computer architecture. | Segmentation and the Design of Multiprogrammed Computer Systems. | A multiuser computation facility for education and research. | A High-Speed Computer Technique for the Transportation Problem.",2026-09-18T00:42:12Z,bba58932ab7ff343460e03802ce2ca9d3119aaad510e16adb410fa96b9978f54,bigcows-crawler/.cache/dblp-missing-web-2026-09-17-203211/safari/captures/df219bb3608d36e27639ee484989071cfeae69e1764c7ff9129fed5a1055cbb6-1789692133006776000.html,2026-09-13T19:42:46Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Jack Minker,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/minker_1010784,https://dblp.org/pid/m/JackMinker,,"For championing the rights of scientists to practice their profession freely and openly, for bringing to public attention the names of scientists deprived of their scientific freedom and human rights, and for giving these victims hope and making them aware of ACM's support.",Jack Minker,"affiliation: University of Maryland, College Park, USA award (2005): ACM - AAAI Allen Newell Award",153,0,0,"Logic and Databases: A History of Deductive Databases. | To Vladimir Lifschitz on His 65th Birthday. | Opening: Homage to Michael Gelfond on His 65th Birthday. | The Workshop on Logic-Based Artificial Intelligence. | Combining Databases with Prioritized Information. | Foundations of disjunctive logic programming. | Theory of Disjunctive Logic Programs. | Toward A Foundation of Disjunctive Logic Programming. | Answering Queries in Indefinite Databases and the Null Value Problem. | Logic and Databases: A Deductive Approach. | An Extension to Linear Resolution with Selection Function. | Opinion paper: Science, shcharansky, and the soviets. | MRPPS - An interactive refutation proof procedure system for question-answering. | A study of the utility of associative memory processors. | The Design and Simulation of an Information Processing System. | A multi-level file structure for information processing.",2026-09-17T23:37:55Z,916ffc8172a645b2ccfeaa9f1c111a5ba3841b1a1e0366ac323e6aa0e9760631,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/8cd8aeb23a8ab0be294926c09e0ceec96cb94f18a3aea1d6625fc8d8ed652c66-1789688275976190000.html,2026-09-13T19:42:53Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,James M. Adams,1994,N,identity_mismatch,Y,"The page contains recent counterfactual/RL and fuzzy-controller papers, with no evidence of the older ACM service recipient's work; identity requires correction.",Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata. Curated profile-level decision and retained rationale.,https://awards.acm.org/award-recipients/adams_1021609,https://dblp.org/pid/144/4286,,"For his outstanding contributions over many years in inspiring and supporting ACM's volunteers, in serving as ACM's collective conscience and memory, and in uniting the volunteers and the professional staff into a single team working to fulfill ACM's potential.",James M. Adams,,5,0,0,Individualised Counterfactual Examples Using Conformal Prediction Intervals. | Individualised Counterfactual Examples Using Conformal Prediction Intervals. | Multi-Objective Reinforcement Learning for Automated Resilient Cyber Defence. | Systematic rule reduction of a multi-stage fuzzy logic model. | Genetic multi-stage fuzzy PID controller with a fuzzy switch.,2026-09-17T23:38:02Z,d270ad16db24756aa6b922e2f4379a14bb1f51f19a4502ab20d67e1b1434963c,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/cac4e3068c56c7a66fe214ea3ca8cbe5e8097bfcb8462e294f8533c12efe05f9-1789688282932962000.html,2026-09-13T19:43:00Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Jean E Sammet,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/sammet_1004423,https://dblp.org/pid/14/5331,,"For dedicated, tireless and dynamic leadership in service to ACM and the computing community. For advancing the art and science of computer programing languages and recording its history.",Jean E. Sammet,award (2009): Computer Pioneer Award award (1985): ACM Distinguished Service Award,56,0,0,"Anecdotes. | The Real Creators of Cobol. | The Beginning and Development of FORMAC (FORmula MAnipulation Compiler). | Notes on what language maturity means, and how to measure it. | In Recognition of the 25th Anniversary of Computing Reviews. | An Overview of High-Level Languages. | History of programming languages (Abstract of presentation). | The early history of COBOL. | Description of course given on ""Computers in the Humanities and Social Science"". | Programming Languages: History and Future. | Challenge to Artificial Intelligence: Programming Problems to be Solved. | The use of English as a programming language. | Toward better documentation of programming languages: introduction. | Basic elements of COBOL 61. | A definition of the cobol procedure division using algol metalinguistics. | A method of combining ALGOL and COBOL.",2026-09-17T23:38:10Z,feadf70bdfa42defdf34ceaf8945fd1d4489853c35999c22ed44b40a93e08eaa,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/002b2092104435e6361bab9f33fc983b2508ce5cfd5b416f4897759e4dfed1d9-1789688290395588000.html,2026-09-13T19:43:07Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Jeff Rulifson,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/rulifson_1481993,https://dblp.org/pid/12/4903,,"For their pioneering work on augmenting human intellect with hypertext, outline processors, and video conferencing that was implemented in the NLS System [On Line System] (1968).",Jeff Rulifson,"affiliation: Sun Microsystems, Palo Alto, CA, USA affiliation: Stanford Research Institute, Menlo Park, CA, USA award (1990): ACM Software System Award",6,0,0,Complete Computing. | Office automation overview. | The QA4 language applied to robot planning. | A Language for Writing Problem-Solving Programs. | Decode Encode Language (DEL). | Certification of algorithm 224: Evaluation of determinant.,2026-09-17T23:38:16Z,dda812fe6e876ea3695088d11c736a96484364ef19feebd59ee2d3787944e789,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/5e91280d8fa46f86d19ba5ac6c384ed62e0e0665675db28d0310f376f67e5042-1789688296915883000.html,2026-09-13T19:43:15Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Jim Gray,1994,N,user_rejected_profile,N,"User explicitly confirmed the stored DBLP profile is wrong and requested removal; URL and crawl date cleared, quality remains N.",Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata. Curated profile-level decision and retained rationale.,https://awards.acm.org/award-recipients/gray_3649936,,https://scholar.google.com/citations?user=Dn4kkYUAAAAJ,The INGRES and System R systems demonstrated that a practical and efficient database management system (DBMS) could be implemented based on the relational data model. These systems were full-function DBMS's that supported non-procedural query languages (,Jim Gray,,1,0,20,Apps Gone Rogue: Maintaining Personal Privacy in an Epidemic.,2026-09-17T23:38:23Z,096cd6321a9a7f001fdf276c44160fb57e336a9b03f8915cc76eaabff9d5f242,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/7f7c400ba4176f47d79a9a5bf2dea2e04caa26a5c3fb087e54944103b3f39f1a-1789688303786877000.html,2026-09-13T23:41:52Z,2026-09-17T21:50:15.757532-04:00,https://dblp.org/pid/261/3452,identity_mismatch,The sole 2020 epidemic-app privacy paper does not represent Jim Gray's database and transaction-processing research.,2026-09-17T22:11:12.440023-04:00,
acm_fellows.csv,John A.N. Lee,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/lee_1187137,https://dblp.org/pid/l/JohnANLee,,"For many years of dedicated service to ACM and the computing community with special contributions in the areas of computing standards, history of computing, and advancing computer science professionalism.",John A. N. Lee,"affiliation: Virginia Tech, Blacksburg, Virginia, USA",77,0,0,"Reviews. | History of computing in education: An Overview. | Using computing history to enhance teaching. | Enhancing distance learning using quality digital libraries and CITIDEL. | The emporium approach to computer science education. | Teaching and learning in the 21st century: the development of ""future CS faculty"". | Emulators of ""historic machines"". | Multiplying on the chessboard. | History in the computer science curriculum. | The rise and fall of the General Electric Corporation computer department. | The Project MAC interviews. | Integrating Predicate Transition Nets with First Order Temporal Logic in the Specification and Verification of Concurrent Systems. | Programming Language Standards From A User's Point Of View (Panel Discussion). | Standards. | My next compiler. | The definition and validation of the radix sorting technique.",2026-09-17T23:38:30Z,4ec606dd9f549d97409fe8fd163163e1b714ccbf657f49cad78040dcf5765250,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/5a1513aeb9ee9668f56e4ca678354b9e87a97891adae94b93b7a8d92dd36bb34-1789688310616893000.html,2026-09-13T19:43:30Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,John E Hopcroft,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/hopcroft_1053917,https://dblp.org/pid/h/JohnEHopcroft,https://scholar.google.com/citations?user=4Z6vo5QAAAAJ,For fundamental achievements in the design and analysis of algorithms and data structures.,John E. Hopcroft,"award (1986): Turing Award affiliation: Cornell University, Ithaca, NY, USA award (2010): IEEE John von Neumann Medal award (2005): Harry H. Goode Memorial Award",216,12,20,"Signgt: signed attention-based graph transformer for graph representation learning. | Tokenizing 3D Molecule Structure with Quantized Spherical Coordinates. | Parameter Interpolation Adversarial Training for Robust Image Classification. | Why Robust Generalization in Deep Learning is Difficult: Perspective of Expressive Power. | A new anchor word selection method for the separable topic discovery. | Snapshot Ensembles: Train 1, Get M for Free. | Detecting Overlapping Communities from Local Spectral Subspaces. | On the separability of structural classes of communities. | Finding (Short) Paths in Social Networks. | Computer science - achievements and opportunities. | Fast Parallel Matrix and GCD Computations. | A V log V Algorithm for Isomorphism of Triconnected Planar Graphs. | Scattered Context Grammars. | Encoding of analog signals for binary symmetric channels. | Simple Deterministic Languages. | Synthesis of Minimal Threshold Logic Networks.",2026-09-17T23:38:37Z,315c5f15462492c40314c1c9d96902e54573bb7e078c9e5fccdbc9f85250c19c,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/974e3733e21b2fd50f42f3a46bbd1c4df9679165e9df7aa6dbcd64e594964a7e-1789688317387704000.html,2026-09-13T23:44:24Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,John H Esbin,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/esbin_1090935,https://dblp.org/pid/83/5016,,"For his wisdom and skill as a principal architect of SIG and overall ACM finances over the past decade, and in addition for his leadership of the group that guided the choice of ACM's new Headquarters location.",John H. Esbin,,6,0,0,"Don't let the millennium bug bite you (or, how to make a silk purse from a sow's ear). | What can SIGUCC do for you? (Forum). | Proceedings of the 6th annual ACM SIGUCCS conference on User services, Boston, Massachusetts, USA, October 15-18, 1978. | Proceedings of the 5th annual ACM SIGUCCS conference on User services, Kansas City, Missouri, USA, November 6-9, 1977. | Proceedings of the 4th annual ACM SIGUCCS conference on User services, Tucson, Arizona, USA, November 7-10, 1976. | Proceedings of the Annual ACM SIGUCCS Symposium on the Administration and Management of Small-College Computing Centers, SIGUCCS Small-College Conference, Spring 1972.",2026-09-17T23:39:51Z,a2df1d2b50d2f0db0fc659b3ad2f68e2fc100e0d914f529b29578879099433a8,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/6c31414d5efb2b30a7b4ce21274e9f3eb49cb84b7598570f2eaef57f78aaa9e0-1789688391972762000.html,2026-09-13T19:43:45Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,John McCarthy,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/mccarthy_1118322,https://dblp.org/pid/m/JohnMcCarthy,,Dr. McCarthy's lecture 'The Present State of Research on Artificial Intelligence' is a topic that covers the area in which he has achieved considerable recognition for his own work.,John McCarthy 0001,"affiliation: Stanford University, Stanford, CA, USA affiliation: Massachusetts Institute of Technology, Cambridge, MA, USA award (1971): Turing Award award (2003): Benjamin Franklin Medal award (2002): Programming Languages Achievement Award award (1990): National Medal of Science award (1988): Kyoto Prize award (1985): Computer Pioneer Award",80,0,0,"A grounding framework. | The well-designed child. | From here to human-level AI. | Did Something Go Wrong? | Problems and projections in CS for the next 49 year. | Deep issues: phenomenal data mining. | Defending AI research - a collection of essays and reviews. | Towards a Mathematical Science of Computation. | Generality in Artificial Intelligence. | Artificial Intelligence Needs More Emphasis on Basic Research - President's Quarterly Message. | History of LISP. | Professor Sir James Lighthill, FRS. Artificial Intelligence: A General Survey. | Revised report on the algorithmic language ALGOL 60. | Report on the algorithmic language ALGOL 60. | LISP: a programming system for symbolic manipulations. | Time-shared program testing.",2026-09-18T00:37:26Z,048fa3e416818dbe934079d973e8e72efda754243937a974e87e34473d08f141,bigcows-crawler/.cache/dblp-missing-web-2026-09-17-203211/safari/captures/61638dd27e74f1c6543c4e16a8d2a89179ec1d80ebf54a317d54bd795f61ff01-1789691846673711000.html,2026-09-13T23:47:36Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,John Ousterhout,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/ousterhout_1957745,https://dblp.org/pid/o/JohnKOusterhout,https://scholar.google.com/citations?user=nDH-AqwAAAAJ,"For his contribution to very large scale integrated circuit computer aided design. His systems, Caesar and Magic, have demonstrated that effective CAD systems need not be expensive, hard to learn, or slow.",John K. Ousterhout,"affiliation: Stanford University, USA award (1997): ACM Software System Award award (1987): Grace Murray Hopper Award",83,19,20,"It's Time to Replace TCP in the Datacenter. | MilliSort and MilliQuery: Large-Scale Data-Intensive Computing in Milliseconds. | EPaxos Revisited. | Arachne: Core-Aware Thread Management. | Experience with Rules-Based Programming for Distributed, Concurrent, Fault-Tolerant Code. | It's Time for Low Latency. | The Safe-Tcl Security Model. | Push Technology, Not Abstractions. | An X11 Toolkit Based on the Tcl Language. | Log-structured file systems. | Magic's Circuit Extractor. | The User Interface and Implementation of an IC Layout Editor. | Caesar: An Interactive Editor for VLSI Layout. | Medusa: An Experiment in Distributed Operating System Structure. | Medusa: An Experiment in Distributed Operating System Structure (Summary). | The implementation of the Cm* multi-microprocessor.",2026-09-17T23:40:06Z,9160ae7620199cf476b8833d2600796a9ad9433137bffdaab76cf3b34a852338,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/d8968255297cce76e4387635c8f0de4ee88b25558737c364d6a0928bf6223a49-1789688406493104000.html,2026-09-13T19:44:00Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Joseph Traub,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/traub_1015205,https://dblp.org/pid/t/JFTraub,https://scholar.google.com/citations?user=b31g8hsAAAAJ,"For pioneering research on information-based complexity, computational finance, optimal iteration theory, parallel computing, national science policy, and for leadership in computing education.",Joseph F. Traub,"affiliation: Columbia University, Computer Science Department award (1991): IEEE Emanuel R. Piore Award",97,8,20,"Tino Ullrich Wins the 2014 Information-Based Complexity Young Researcher Award. | Bernd Carl, Aicke Hinrichs, and Philipp Rudolph share the 2014 Best Paper Award. | Algorithms and Complexity for Continuous Problems (Dagstuhl Seminar 15391). | Thomas Daun, Leszek Plaskota, Greg W. Wasilkowski Win the 2011 Best Paper Award. | Quantum Algorithms and Complexity for Continuous Problems. | From the Editors. | A Continuous Model of Computation. | Best Paper Award. | Why a journal of complexity? | Complexity of linear programming. | Some general observations on Ph.D. production in computer science. | Computational Complexity of Iterative Processes. | Notice: Newsletter for Numerical Analysts. | On a class of iteration formulas and some historical notes. | On functional iteration and the calculation of roots. | Comments on ""A New Method of Computation of Square Roots Without Using Division"".",2026-09-17T23:40:13Z,fa9b5beba9dff04f250e1c4d0bd0413200f9cb8562fcbd4b31e1876c7d90e7ea,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/3bc88209eb5094d8a22260b9fe5cf12f4be85e54e89c27bb644c26bf96e04658-1789688414032926000.html,2026-09-13T19:44:08Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Joshua Lederberg,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/lederberg_1048305,https://dblp.org/pid/72/7007,,,Joshua Lederberg,award (1958): Nobel Prize in Physiology or Medicine award (1995): ACM - AAAI Allen Newell Award award (1989): National Medal of Science,6,0,0,"Options for the Future: Symposium on Electronic Publishing, ICSU/UNESCO. | DENDRAL: A Case Study of the First Expert System for Scientific Hypothesis Formation. | How DENDRAL was conceived and born. | SUMEX: a resource for applications of artificial intelligence in medicine. | The Heuristic DENDRAL Program for Explaining Empirical Data. | A Heuristic Programming Study of Theory Formation in Science.",2026-09-17T23:40:22Z,f348d2a1bcca0f373fadbeb53df535538aa42a2a65b883bebba8fcb5578c70ab,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/c4283aca2e81e0f4635eb204785456b2694cd18b42869ab0b519ca927a69239a-1789688422038790000.html,2026-09-13T19:44:16Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Joyce Currie Little,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/little_1152974,https://dblp.org/pid/28/551,,"Her service to the broad computing community spans some twenty years and includes significant contributions to curriculum development, certification standards, vocational education professional ethics.",Joyce Currie Little,"affiliation: Towson University, MD, USA",42,0,0,"Enhancing the social issues components in our computing curriculum: computing for the social good. | Enhancing the Social Issues Components in our Computing Curriculum: Computing for the Social Good. | Perspectives on developing and assessing professional values in computing. | Scholarships for the computing sciences: panel discussion. | Collaboration vs plagiarism in computer science programming courses. | Integrating Professionalism and Workplace: Issues into the Computing and Information Technology Curriculum: Report of the ITiCSE'99, Working Group on Professionalism. | Integrating CASE tools into the CS/CIS curriculum. | Certifications as support for quality in information systems panel. | Articulation: who needs it? your students do! (abstract). | Continuing education activities of the ACM. | The Certificate in Computer Programming: Five years of data. | Status of degree programs in computer science (Panel Discussion). | Curriculum recommendations and guidelines for the community and junior college career program in computer programming: a working paper of the Association for Computing Machinery committee on curriculum in computer sciences by the sub committee on community and junior college curriculum. | A report on the curriculum recommendations of the ACM sub-committee for community and junior college curriculum. | Report on acm's activity on community and junior college curriculum career program in computer programming. | The community colleges and Curriculum '68.",2026-09-17T23:40:30Z,3d9068461c6e76a90251a9706dbef1bb69dc7035290ca751eccc8a0311f15eca,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/8661da8d57f8579f9181e19501ac1108f02e78f32a15abd0443d149fe985182e-1789688430398489000.html,2026-09-13T19:44:23Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Juris Hartmanis,1994,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/hartmanis_1059260,https://dblp.org/pid/84/5656,,In recognition of their seminal paper which established the foundations for the field of computational complexity theory.,Juris Hartmanis,"award: Turing Award, 1993 award: ACM Distinguished Service Award, 2013 affiliation: Cornell University, Ithaca, NY, USA",135,0,0,The Turing Computational Model. | Turing Machine-Inspired Computer Science Results. | Separation of complexity classes. | Turing Award Lecture: On Computational Complexity and the Nature of Computer Science. | Collapsing Hierarchies. | Feasible computations and provable complexity properties. | Structural Complexity Columns in Sparse complete sets for NP and the optimal collpase of the polynomial hierarchy. | On Complete Problems for NP$\cap$CoNP. | An Eassay about Research on Sparse NP Complete Sets. | On the Structure of Feasible Computations. | On the Problem of Finding Natural Computational Complexity Measures. | Computational Complexity of One-Tape Turing Machine Computations. | Pair Algebra and Its Application to Automata Theory. | On the State Assignment Problem for Sequential Machines II. | Symbolic Analysis of a Decomposition of Information Processing Machines. | The Applications of Some Basic Inequalities for Entropy.,2026-09-17T23:40:37Z,ea1249d0f446130f7b2374f7faafa8513f87343a3d346cd3fbd03d23062dff77,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/b5f2f18d845272cfc3ef86a35f208a63464f7c1f2fe77544118a0f6f0cb3ff1e-1789688437176403000.html,2026-09-13T23:42:33Z,2026-09-17T21:50:15.757532-04:00,,,,,
