title,authors,year,abstract,ss_id
Learning to Represent Spatial Transformations with Factored Higher-Order Boltzmann Machines,"[{'name': 'Roland Memisevic', 'dblp_profile': 'https://dblp.org/pid/98/4508.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"To allow the hidden units of a restricted Boltzmann machine to model the transformation between two successive images, Memisevic and Hinton (2007) introduced three-way multiplicative interactions that use the intensity of a pixel in the first image as a multiplicative gain on a learned, symmetric weight between a pixel in the second image and a hidden unit. This creates cubically many parameters, which form a three-dimensional interaction tensor. We describe a low-rank approximation to this interaction tensor that uses a sum of factors, each of which is a three-way outer product. This approximation allows efficient learning of transformations between larger image patches. Since each factor can be viewed as an image filter, the model as a whole learns optimal filter pairs for efficiently representing transformations. We demonstrate the learning of optimal filter pairs from various synthetic and real image sequences. We also show how learning about image transformations allows the model to perform a simple visual analogy task, and we show how a completely unsupervised network trained on transformations perceives multiple motions of transparent dot patterns in the same way as humans.",0eb2e4a205a628ab059cab41d3b772f614ad29f2
Comparing Classification Methods for Longitudinal fMRI Studies,"[{'name': 'Tanya Schmah', 'dblp_profile': 'https://dblp.org/pid/13/6735.html'}, {'name': 'Grigori Yourganov', 'dblp_profile': 'https://dblp.org/pid/66/8763.html'}, {'name': 'Richard S. Zemel', 'dblp_profile': 'https://dblp.org/pid/16/6366.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Steven L. Small', 'dblp_profile': 'https://dblp.org/pid/20/5855.html'}, {'name': 'Stephen C. Strother', 'dblp_profile': 'https://dblp.org/pid/47/6792.html'}]",2010,"We compare 10 methods of classifying fMRI volumes by applying them to data from a longitudinal study of stroke recovery: adaptive Fisher's linear and quadratic discriminant; gaussian naive Bayes; support vector machines with linear, quadratic, and radial basis function (RBF) kernels; logistic regression; two novel methods based on pairs of restricted Boltzmann machines (RBM); and K-nearest neighbors. All methods were tested on three binary classification tasks, and their out-of-sample classification accuracies are compared. The relative performance of the methods varies considerably across subjects and classification tasks. The best overall performers were adaptive quadratic discriminant, support vector machines with RBF kernels, and generatively trained pairs of RBMs.",773f0addad7d7c3e4733d57a0b7d9d4b729ef1c4
Temporal-Kernel Recurrent Neural Networks,"[{'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,,da5d2b6344fce4314e5f05356d06cdf1aafeef1a
Dynamical binary latent variable models for 3D human pose tracking,"[{'name': 'Graham W. Taylor', 'dblp_profile': 'https://dblp.org/pid/17/1633.html'}, {'name': 'Leonid Sigal', 'dblp_profile': 'https://dblp.org/pid/09/4991.html'}, {'name': 'David J. Fleet', 'dblp_profile': 'https://dblp.org/pid/07/2099.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"We introduce a new class of probabilistic latent variable model called the Implicit Mixture of Conditional Restricted Boltzmann Machines (imCRBM) for use in human pose tracking. Key properties of the imCRBM are as follows: (1) learning is linear in the number of training exemplars so it can be learned from large datasets; (2) it learns coherent models of multiple activities; (3) it automatically discovers atomic “movemes” and (4) it can infer transitions between activities, even when such transitions are not present in the training set. We describe the model and how it is learned and we demonstrate its use in the context of Bayesian filtering for multi-view and monocular pose tracking. The model handles difficult scenarios including multiple activities and transitions among activities. We report state-of-the-art results on the HumanEva dataset.",20b97fd491a05b289dfd666a87c545664b25bb67
Modeling pixel means and covariances using factorized third-order boltzmann machines,"[{'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"Learning a generative model of natural images is a useful way of extracting features that capture interesting regularities. Previous work on learning such models has focused on methods in which the latent features are used to determine the mean and variance of each pixel independently, or on methods in which the hidden units determine the covariance matrix of a zero-mean Gaussian distribution. In this work, we propose a probabilistic model that combines these two approaches into a single framework. We represent each image using one set of binary latent features that model the image-specific covariance and a separate set that model the mean. We show that this approach provides a probabilistic framework for the widely used simple-cell complex-cell architecture, it produces very realistic samples of natural images and it extracts features that yield state-of-the-art recognition accuracy on the challenging CIFAR 10 dataset.",e2c04849a3802715d5a9d89179c9f161014d6c2a
Learning to Detect Roads in High-Resolution Aerial Images,"[{'name': 'Volodymyr Mnih', 'dblp_profile': 'https://dblp.org/pid/04/1930.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,,8b16106e35ff9ff97ffb73eb9c84b73ce1264c67
Phone recognition using Restricted Boltzmann Machines,"[{'name': 'Abdel-rahman Mohamed', 'dblp_profile': 'https://dblp.org/pid/28/8759.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"For decades, Hidden Markov Models (HMMs) have been the state-of-the-art technique for acoustic modeling despite their unrealistic independence assumptions and the very limited representational capacity of their hidden states. Conditional Restricted Boltzmann Machines (CRBMs) have recently proved to be very effective for modeling motion capture sequences and this paper investigates the application of this more powerful type of generative model to acoustic modeling. On the standard TIMIT corpus, one type of CRBM outperforms HMMs and is comparable with the best other methods, achieving a phone error rate (PER) of 26.7% on the TIMIT core test set.",1603a40b7bb56d563d9401f0d24c67d428e509f2
Rectified Linear Units Improve Restricted Boltzmann Machines,"[{'name': 'Vinod Nair', 'dblp_profile': 'https://dblp.org/pid/20/5283.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"Restricted Boltzmann machines were developed using binary stochastic hidden units. These can be generalized by replacing each binary unit by an infinite number of copies that all have the same weights but have progressively more negative biases. The learning and inference rules for these ""Stepped Sigmoid Units"" are unchanged. They can be approximated efficiently by noisy, rectified linear units. Compared with binary units, these units learn features that are better for object recognition on the NORB dataset and face verification on the Labeled Faces in the Wild dataset. Unlike binary units, rectified linear units preserve information about relative intensities as information travels through multiple layers of feature detectors.",a538b05ebb01a40323997629e171c91aa28b8e2f
Binary coding of speech spectrograms using a deep auto-encoder,"[{'name': 'Li Deng', 'dblp_profile': 'https://dblp.org/pid/31/1974-1.html'}, {'name': 'Michael L. Seltzer', 'dblp_profile': 'https://dblp.org/pid/69/172.html'}, {'name': 'Dong Yu', 'dblp_profile': 'https://dblp.org/pid/71/4598-1.html'}, {'name': 'Alex Acero', 'dblp_profile': 'https://dblp.org/pid/a/AlexAcero.html'}, {'name': 'Abdel-rahman Mohamed', 'dblp_profile': 'https://dblp.org/pid/28/8759.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"This paper reports our recent exploration of the layer-by-layer learning strategy for training a multi-layer generative model of patches of speech spectrograms. The top layer of the generative model learns binary codes that can be used for efficient compression of speech and could also be used for scalable speech recognition or rapid speech content retrieval. Each layer of the generative model is fully connected to the layer below and the weights on these connections are pretrained efficiently by using the contrastive divergence approximation to the log likelihood gradient. After layer-bylayer pre-training we “unroll” the generative model to form a deep auto-encoder, whose parameters are then fine-tuned using back-propagation. To reconstruct the full-length speech spectrogram, individual spectrogram segments predicted by their respective binary codes are combined using an overlapand-add method. Experimental results on speech spectrogram coding demonstrate that the binary codes produce a logspectral distortion that is approximately 2 dB lower than a subband vector quantization technique over the entire frequency range of wide-band speech. Index Terms: deep learning, speech feature extraction, neural networks, auto-encoder, binary codes, Boltzmann machine",e3c1bf806c325f306e5084c3bd332b83d2077e2a
Phone Recognition with the Mean-Covariance Restricted Boltzmann Machine,"[{'name': 'George E. Dahl', 'dblp_profile': 'https://dblp.org/pid/10/7998.html'}, {'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Abdel-rahman Mohamed', 'dblp_profile': 'https://dblp.org/pid/28/8759.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"Straightforward application of Deep Belief Nets (DBNs) to acoustic modeling produces a rich distributed representation of speech data that is useful for recognition and yields impressive results on the speaker-independent TIMIT phone recognition task. However, the first-layer Gaussian-Bernoulli Restricted Boltzmann Machine (GRBM) has an important limitation, shared with mixtures of diagonal-covariance Gaussians: GRBMs treat different components of the acoustic input vector as conditionally independent given the hidden state. The mean-covariance restricted Boltzmann machine (mcRBM), first introduced for modeling natural images, is a much more representationally efficient and powerful way of modeling the covariance structure of speech data. Every configuration of the precision units of the mcRBM specifies a different precision matrix for the conditional distribution over the acoustic space. In this work, we use the mcRBM to learn features of speech data that serve as input into a standard DBN. The mcRBM features combined with DBNs allow us to achieve a phone error rate of 20.5%, which is superior to all published results on speaker-independent TIMIT to date.",90b63e917d5737b06357d50aa729619e933d9614
Learning to combine foveal glimpses with a third-order Boltzmann machine,"[{'name': 'Hugo Larochelle', 'dblp_profile': 'https://dblp.org/pid/86/3862.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"We describe a model based on a Boltzmann machine with third-order connections that can learn how to accumulate information about a shape over several fixations. The model uses a retina that only has enough high resolution pixels to cover a small area of the image, so it must decide on a sequence of fixations and it must combine the ""glimpse"" at each fixation with the location of the fixation before integrating the information with information from other glimpses of the same object. We evaluate this model on a synthetic dataset and two image classification datasets, showing that it can perform at least as well as a model trained on whole images.",0bff8898e3ebb1ab67fd20b5db00c6cb1938e6c3
Gated Softmax Classification,"[{'name': 'Roland Memisevic', 'dblp_profile': 'https://dblp.org/pid/98/4508.html'}, {'name': 'Christopher Zach', 'dblp_profile': 'https://dblp.org/pid/93/4824.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Marc Pollefeys', 'dblp_profile': 'https://dblp.org/pid/p/MarcPollefeys.html'}]",2010,"We describe a ""log-bilinear"" model that computes class probabilities by combining an input vector multiplicatively with a vector of binary latent variables. Even though the latent variables can take on exponentially many possible combinations of values, we can efficiently compute the exact probability of each class by marginalizing over the latent variables. This makes it possible to get the exact gradient of the log likelihood. The bilinear score-functions are defined using a three-dimensional weight tensor, and we show that factorizing this tensor allows the model to encode invariances inherent in a task by learning a dictionary of invariant basis functions. Experiments on a set of benchmark problems show that this fully probabilistic model can achieve classification performance that is competitive with (kernel) SVMs, backpropagation, and deep belief nets.",1ca4f8711e0c5ac77a7dfd8e5916d9d4e4268719
Generating more realistic images using gated MRF's,"[{'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Volodymyr Mnih', 'dblp_profile': 'https://dblp.org/pid/04/1930.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"Probabilistic models of natural images are usually evaluated by measuring performance on rather indirect tasks, such as denoising and inpainting. A more direct way to evaluate a generative model is to draw samples from it and to check whether statistical properties of the samples match the statistics of natural images. This method is seldom used with high-resolution images, because current models produce samples that are very different from natural images, as assessed by even simple visual inspection. We investigate the reasons for this failure and we show that by augmenting existing models so that there are two sets of latent variables, one set modelling pixel intensities and the other set modelling image-specific pixel covariances, we are able to generate high-resolution images that look much more realistic than before. The overall model can be interpreted as a gated MRF where both pair-wise dependencies and mean intensities of pixels are modulated by the states of latent variables. Finally, we confirm that if we disallow weight-sharing between receptive fields that overlap each other, the gated MRF learns more efficient internal representations, as demonstrated in several recognition tasks.",779e5beb515ed26c47dbfc08304fe49233063c1b
Factored 3-Way Restricted Boltzmann Machines For Modeling Natural Images,"[{'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Alex Krizhevsky', 'dblp_profile': 'https://dblp.org/pid/64/9381.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,"Deep belief nets have been successful in modeling handwritten characters, but it has proved more difficult to apply them to real images. The problem lies in the restricted Boltzmann machine (RBM) which is used as a module for learning deep belief nets one layer at a time. The Gaussian-Binary RBMs that have been used to model real-valued data are not a good way to model the covariance structure of natural images. We propose a factored 3-way RBM that uses the states of its hidden units to represent abnormalities in the local covariance structure of an image. This provides a probabilistic framework for the widely used simple/complex cell architecture. Our model learns binary features that work very well for object recognition on the “tiny images” data set. Even better features are obtained by then using standard binary RBM’s to learn a deeper model.",e7c64258997838087c9ba4e87225627b015122b2
Boltzmann Machines,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,,4fba57584addebdcdb259816f144088361b0ca7a
Deep Belief Nets,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2010,,7da2fef4667cb2dcb2efb48bdab3a2e2d7870d1c
Semantic hashing,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,,cd5af41a81e7fc9588dc74f3831fb14daf2f8e2a
Improving a statistical language model through non-linear prediction,"[{'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Zhang Yuecheng', 'dblp_profile': 'https://dblp.org/pid/92/6815.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,,050f5cba0979d045a300d633ab28b77756ebde1b
Deep belief networks,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"The important aspect of this layer-wise training procedure is that, provided the number of features per layer does not decrease, [6] showed that each extra layer increases a variational lower bound on the log probability of data. So layer-by-layer training can be repeated several times1 to learn a deep, hierarchical model in which each layer of features captures strong high-order correlations between the activities of features in the layer below. We will discuss three ideas based on greedily learning a hierarchy of features:",79dc4da8f131ff26046d5564e5dedb1c5ce72c6a
Learning Generative Texture Models with extended Fields-of-Experts,"[{'name': 'Nicolas Heess', 'dblp_profile': 'https://dblp.org/pid/76/9181.html'}, {'name': 'Christopher K. I. Williams', 'dblp_profile': 'https://dblp.org/pid/w/ChristopherKIWilliams.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"We evaluate the ability of the popular Field-of-Experts (FoE) to model structure in images. As a test case we focus on modeling synthetic and natural textures. We find that even for modeling single textures, the FoE provides insufficient flexibility to learn good generative models ‐ it does not perform any better than the much simpler Gaussian FoE. We propose an extended version of the FoE (allowing for bimodal potentials) and demonstrate that this novel formulation, when trained with a better approximation of the likelihood gradient, gives rise to a more powerful generative model of specific visual structure that produces significantly better results for the texture task.",d15cdfe4bb19c7da564d4f9a8c8bae41e4f146f7
Modeling pigeon behavior using a Conditional Restricted Boltzmann Machine,"[{'name': 'Matthew D. Zeiler', 'dblp_profile': 'https://dblp.org/pid/09/8653.html'}, {'name': 'Graham W. Taylor', 'dblp_profile': 'https://dblp.org/pid/17/1633.html'}, {'name': 'Nikolaus F. Troje', 'dblp_profile': 'https://dblp.org/pid/06/6143.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"In an effort to better understand the complex courtship be- haviour of pigeons, we have built a model learned from motion capture data. We employ a Conditional Restricted Boltzmann Machine (CRBM) with binary latent features and real-valued visible units. The units are conditioned on information from previous time steps to capture dynam- ics. We validate a trained model by quantifying the characteristic ""head- bobbing"" present in pigeons. We also show how to predict missing data by marginalizing out the hidden variables and minimizing free energy.",3470bf95fd9e77e8aa45002d5b60c6baeaff0ed3
Workshop summary: Workshop on learning feature hierarchies,"[{'name': 'Kai Yu', 'dblp_profile': 'https://dblp.org/pid/197/1322.html'}, {'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Yann LeCun', 'dblp_profile': 'https://dblp.org/pid/l/YannLeCun.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Yoshua Bengio', 'dblp_profile': 'https://dblp.org/pid/56/953.html'}]",2009,,7c488cbc4103524b27f42254e9455429b23d92ca
Factored conditional restricted Boltzmann Machines for modeling motion style,"[{'name': 'Graham W. Taylor', 'dblp_profile': 'https://dblp.org/pid/17/1633.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"The Conditional Restricted Boltzmann Machine (CRBM) is a recently proposed model for time series that has a rich, distributed hidden state and permits simple, exact inference. We present a new model, based on the CRBM that preserves its most important computational properties and includes multiplicative three-way interactions that allow the effective interaction weight between two units to be modulated by the dynamic state of a third unit. We factor the three-way weight tensor implied by the multiplicative model, reducing the number of parameters from O(N3) to O(N2). The result is an efficient, compact model whose effectiveness we demonstrate by modeling human motion. Like the CRBM, our model can capture diverse styles of motion with a single set of parameters, and the three-way interactions greatly improve the model's ability to blend motion styles or to transition smoothly among them.",346fbcffe4237aa60e8bcb3d4294a8b99436f1d0
Using fast weights to improve persistent contrastive divergence,"[{'name': 'Tijmen Tieleman', 'dblp_profile': 'https://dblp.org/pid/25/6375.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"The most commonly used learning algorithm for restricted Boltzmann machines is contrastive divergence which starts a Markov chain at a data point and runs the chain for only a few iterations to get a cheap, low variance estimate of the sufficient statistics under the model. Tieleman (2008) showed that better learning can be achieved by estimating the model's statistics using a small set of persistent ""fantasy particles"" that are not reinitialized to data points after each weight update. With sufficiently small weight updates, the fantasy particles represent the equilibrium distribution accurately but to explain why the method works with much larger weight updates it is necessary to consider the interaction between the weight updates and the Markov chain. We show that the weight updates force the Markov chain to mix fast, and using this insight we develop an even faster mixing chain that uses an auxiliary set of ""fast weights"" to implement a temporary overlay on the energy landscape. The fast weights learn rapidly but also decay rapidly and do not contribute to the normal energy landscape that defines the model.",03057ea57d9f2d9bbc8a141d51f76d5bbc715234
3D Object Recognition with Deep Belief Nets,"[{'name': 'Vinod Nair', 'dblp_profile': 'https://dblp.org/pid/20/5283.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"We introduce a new type of top-level model for Deep Belief Nets and evaluate it on a 3D object recognition task. The top-level model is a third-order Boltzmann machine, trained using a hybrid algorithm that combines both generative and discriminative gradients. Performance is evaluated on the NORB database (normalized-uniform version), which contains stereo-pair images of objects under different lighting conditions and viewpoints. Our model achieves 6.5% error on the test set, which is close to the best published result for NORB (5.9%) using a convolutional neural net that has built-in knowledge of translation invariance. It substantially outperforms shallow models such as SVMs (11.6%). DBNs are especially suited for semi-supervised learning, and to demonstrate this we consider a modified version of the NORB recognition task in which additional unlabeled images are created by applying small translations to the images in the database. With the extra unlabeled data (and the same amount of labeled data as before), our model achieves 5.2% error.",5a2668bf420d8509a4dfa28e1cdcdac14c649975
Zero-shot Learning with Semantic Output Codes,"[{'name': 'Mark Palatucci', 'dblp_profile': 'https://dblp.org/pid/37/2638.html'}, {'name': 'Dean Pomerleau', 'dblp_profile': 'https://dblp.org/pid/80/3380.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Tom M. Mitchell', 'dblp_profile': 'https://dblp.org/pid/81/1460.html'}]",2009,"We consider the problem of zero-shot learning, where the goal is to learn a classifier f : X → Y that must predict novel values of Y that were omitted from the training set. To achieve this, we define the notion of a semantic output code classifier (SOC) which utilizes a knowledge base of semantic properties of Y to extrapolate to novel classes. We provide a formalism for this type of classifier and study its theoretical properties in a PAC framework, showing conditions under which the classifier can accurately predict novel classes. As a case study, we build a SOC classifier for a neural decoding task and show that it can often predict words that people are thinking about from functional magnetic resonance images (fMRI) of their neural activity, even without training examples for those words.",0f6911bc1e6abee8bbf9dd3f8d54d40466429da7
Replicated Softmax: an Undirected Topic Model,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"We introduce a two-layer undirected graphical model, called a ""Replicated Softmax"", that can be used to model and automatically extract low-dimensional latent semantic representations from a large unstructured collection of documents. We present efficient learning and inference algorithms for this model, and show how a Monte-Carlo based method, Annealed Importance Sampling, can be used to produce an accurate estimate of the log-probability the model assigns to test data. This allows us to demonstrate that the proposed model is able to generalize much better compared to Latent Dirichlet Allocation in terms of both the log-probability of held-out documents and the retrieval accuracy.",b32de117302258dd29919435cd001a8bcdfee3b3
Products of Hidden Markov Models: It Takes N>1 to Tango,"[{'name': 'Graham W. Taylor', 'dblp_profile': 'https://dblp.org/pid/17/1633.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"Products of Hidden Markov Models (PoHMMs) are an interesting class of generative models which have received little attention since their introduction. This may be in part due to their more computationally expensive gradient-based learning algorithm, and the intractability of computing the log likelihood of sequences under the model. In this paper, we demonstrate how the partition function can be estimated reliably via Annealed Importance Sampling. We perform experiments using contrastive divergence learning on rainfall data and data captured from pairs of people dancing. Our results suggest that advances in learning and evaluation for undirected graphical models and recent increases in available computing power make PoHMMs worth considering for complex time-series modeling tasks.",aa7d1cd5a750f4cfcf15f642bc788d4c8411795c
Deep Boltzmann Machines,"[{'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2009,"We present a new learning algorithm for Boltzmann machines that contain many layers of hidden variables. Data-dependent expectations are estimated using a variational approximation that tends to focus on a single mode, and dataindependent expectations are approximated using persistent Markov chains. The use of two quite different techniques for estimating the two types of expectation that enter into the gradient of the log-likelihood makes it practical to learn Boltzmann machines with multiple hidden layers and millions of parameters. The learning can be made more efficient by using a layer-by-layer “pre-training” phase that allows variational inference to be initialized with a single bottomup pass. We present results on the MNIST and NORB datasets showing that deep Boltzmann machines learn good generative models and perform well on handwritten digit and visual object recognition tasks.",85021c84383d18a7a4434d76dc8135fc6bdc0aa6
"Deep, Narrow Sigmoid Belief Networks Are Universal Approximators","[{'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,"In this note, we show that exponentially deep belief networks can approximate any distribution over binary vectors to arbitrary accuracy, even when the width of each layer is limited to the dimensionality of the data. We further show that such networks can be greedily learned in an easy yet impractical way.",22b5988462414ad98151bf5e6e9ebb340a0bfbb8
Improving a statistical language model by modulating the effects of context words,"[{'name': 'Zhang Yuecheng', 'dblp_profile': 'https://dblp.org/pid/92/6815.html'}, {'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,"We show how to improve a state-of-the-art neural network language model that converts the previous ""context"" words into feature vectors and combines these feature vectors to predict the feature vector of the next word. Significant improvements in predictive accuracy are achieved by using higher-level features to modulate the effects of the con- text words. This is more effective than using the higher-level features to directly predict the feature vector of the next word, but it is also possible to combine both methods.",70c9a8972e189d3a27f55394587f6386beb47ca1
Analysis-by-Synthesis by Learning to Invert Generative Black Boxes,"[{'name': 'Vinod Nair', 'dblp_profile': 'https://dblp.org/pid/20/5283.html'}, {'name': 'Joshua M. Susskind', 'dblp_profile': 'https://dblp.org/pid/132/7797.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,,8b1d79fd4db235be3920be043215664e1f36754b
A Scalable Hierarchical Distributed Language Model,"[{'name': 'Andriy Mnih', 'dblp_profile': 'https://dblp.org/pid/23/1295.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,"Neural probabilistic language models (NPLMs) have been shown to be competitive with and occasionally superior to the widely-used n-gram language models. The main drawback of NPLMs is their extremely long training and testing times. Morin and Bengio have proposed a hierarchical language model built around a binary tree of words, which was two orders of magnitude faster than the non-hierarchical model it was based on. However, it performed considerably worse than its non-hierarchical counterpart in spite of using a word tree created using expert knowledge. We introduce a fast hierarchical language model along with a simple feature-based algorithm for automatic construction of word trees from the data. We then show that the resulting models can outperform non-hierarchical neural models as well as the best n-gram models.",a9fc84f8abe740cdc7ee82e69444d1d00dbe0ceb
Implicit Mixtures of Restricted Boltzmann Machines,"[{'name': 'Vinod Nair', 'dblp_profile': 'https://dblp.org/pid/20/5283.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,"We present a mixture model whose components are Restricted Boltzmann Machines (RBMs). This possibility has not been considered before because computing the partition function of an RBM is intractable, which appears to make learning a mixture of RBMs intractable as well. Surprisingly, when formulated as a third-order Boltzmann machine, such a mixture model can be learned tractably using contrastive divergence. The energy function of the model captures three-way interactions among visible units, hidden units, and a single hidden discrete variable that represents the cluster label. The distinguishing feature of this model is that, unlike other mixture models, the mixing proportions are not explicitly parameterized. Instead, they are defined implicitly via the energy function and depend on all the parameters in the model. We present results for the MNIST and NORB datasets showing that the implicit mixture of RBMs learns clusters that reflect the class structure in the data.",0b718a3f9dae8abc741411aed5fe5d423079200f
Generative versus discriminative training of RBMs for classification of fMRI images,"[{'name': 'Tanya Schmah', 'dblp_profile': 'https://dblp.org/pid/13/6735.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Richard S. Zemel', 'dblp_profile': 'https://dblp.org/pid/16/6366.html'}, {'name': 'Steven L. Small', 'dblp_profile': 'https://dblp.org/pid/20/5855.html'}, {'name': 'Stephen C. Strother', 'dblp_profile': 'https://dblp.org/pid/47/6792.html'}]",2008,"Neuroimaging datasets often have a very large number of voxels and a very small number of training cases, which means that overfitting of models for this data can become a very serious problem. Working with a set of fMRI images from a study on stroke recovery, we consider a classification task for which logistic regression performs poorly, even when L1- or L2- regularized. We show that much better discrimination can be achieved by fitting a generative model to each separate condition and then seeing which model is most likely to have generated the data. We compare discriminative training of exactly the same set of models, and we also consider convex blends of generative and discriminative training.",4e3aaac4439825650480f9cb914aa895d55d1e13
Using matrices to model symbolic relationship,"[{'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2008,"We describe a way of learning matrix representations of objects and relationships. The goal of learning is to allow multiplication of matrices to represent symbolic relationships between objects and symbolic relationships between relationships, which is the main novelty of the method. We demonstrate that this leads to excellent generalization in two different domains: modular arithmetic and family relationships. We show that the same system can learn first-order propositions such as (2, 5) ∈ +3 or (Christopher, Penelope) ∈ has_wife, and higher-order propositions such as (3, +3) ∈ plus and (+3, -3) ∈ inverse or (has_husband, has_wife) ∈ higher_oppsex. We further demonstrate that the system understands how higher-order propositions are related to first-order ones by showing that it can correctly answer questions about first-order propositions involving the relations +3 or has_wife even though it has not been trained on any first-order examples involving these relations.",f85bc8fb86979c8b1b5f7d145c37930c10ace7ce
